,ambient_heat__to__ambient_heat_bus__flow,ambient_heat_bus__to__solar_collector__flow,biomass_bus__to__chp_2__flow,biomass_source__to__biomass_bus__flow,chp_1__to__electrical_bus__flow,chp_1__to__thermal_bus__flow,chp_2__to__electrical_bus__flow,chp_2__to__thermal_bus__flow,electrical_bus__to__excess_electricity__flow,electrical_bus__to__heat_pump__flow,electricity_grid__to__electrical_bus__flow,gas_boiler_1__to__thermal_bus__flow,gas_bus__to__chp_1__flow,gas_bus__to__gas_boiler_1__flow,heat_pump__to__thermal_bus__flow,natural_gas__to__gas_bus__flow,solar_collector__to__thermal_bus__flow,thermal_bus__to__thermal_demand_with_losses__flow,thermal_shortage__to__thermal_bus__flow,waste_heat_source__to__waste_heat_bus__flow
2022-11-01 19:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.007288125212121188,0.6472573293333334,0.0,0.0,0.0,0.0,1.9417719880000002,0.0,-0.0,3.941771988,0.0,0.0
2022-11-01 20:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.23289165721212124,0.4216537973333333,0.0,0.0,0.0,0.0,1.264961392,0.0,-0.0,3.264961392,0.0,0.0
2022-11-01 21:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.22753522921212127,0.42701022533333327,0.0,0.0,0.0,0.0,1.2810306759999999,0.0,-0.0,3.281030676,0.0,0.0
2022-11-01 22:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2614558852121214,0.39308956933333317,0.0,0.0,0.0,0.0,1.1792687079999995,0.0,-0.0,3.1792687079999995,0.0,0.0
2022-11-01 23:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.3313096692121213,0.32323578533333325,0.0,0.0,0.0,0.0,0.9697073559999998,0.0,-0.0,2.969707356,0.0,0.0
2022-11-02 00:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.37485902121212133,0.2796864333333332,0.0,0.0,0.0,0.0,0.8390592999999997,0.0,-0.0,2.8390592999999997,0.0,0.0
2022-11-02 01:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.36925865721212126,0.2852867973333333,0.0,0.0,0.0,0.0,0.8558603919999999,0.0,-0.0,2.855860392,0.0,0.0
2022-11-02 02:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.31641940921212125,0.3381260453333333,0.0,0.0,0.0,0.0,1.014378136,0.0,-0.0,3.014378136,0.0,0.0
2022-11-02 03:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2918394692121212,0.3627059853333333,0.0,0.0,0.0,0.0,1.088117956,0.0,-0.0,3.088117956,0.0,0.0
2022-11-02 04:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2808996172121213,0.37364583733333323,0.0,0.0,0.0,0.0,1.1209375119999998,0.0,-0.0,3.120937512,0.0,0.0
2022-11-02 05:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.26498956921212113,0.3895558853333334,0.0,0.0,0.0,0.0,1.1686676560000002,0.0,-0.0,3.168667656,0.0,0.0
2022-11-02 06:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.14678224921212124,0.5077632053333333,0.0,0.0,0.0,0.0,1.523289616,0.0,-0.0,3.523289616,0.0,0.0
