thermal_demand,electricity_price,co2_price,gas_price,waste_heat,biomass_price
4349.79,16.26,78.5,119.844,14.3542,19.89
4327.62,35.04,78.5,119.844,13.8292,19.89
4399.53,51.29,78.5,119.844,12.6422,19.89
5066.59,74.74,78.5,119.844,14.8637,19.89
5214.03,84.18,78.5,119.844,12.1791,19.89
5159.63,81.98,78.5,119.844,9.7279,19.89
4653.64,74.71,78.5,119.844,11.5437,19.89
4630.78,56.94,78.5,119.844,9.539,19.89
4543.44,45.74,78.5,119.844,6.134,19.89
4666.03,42.09,78.5,119.844,6.035,19.89
4670.59,42.09,78.5,121.255,5.5921,19.89
4729.24,42.02,78.5,121.255,6.073,19.89
4749.87,42.1,78.5,121.255,6.1272,19.89
4854.95,43.82,78.5,121.255,5.9812,19.89
4961.14,46.19,78.5,121.255,5.8166,19.89
4965.53,44.57,78.5,121.255,10.8953,19.89
5183.6,48.92,78.5,121.255,9.4962,19.89
5123.51,50.04,78.5,121.255,11.0824,19.89
4942.31,49.31,78.5,121.255,11.4412,19.89
4497.42,42.04,78.5,121.255,10.6089,19.89
4591.73,35.37,78.12,121.255,14.3096,19.89
4387.05,35.46,78,121.255,11.7124,19.89
4246.49,33.1,78,121.255,12.7683,19.89
3806.35,30.68,78,121.255,14.3263,19.89
3808.34,32.6,78,121.255,13.8525,19.89
3886.58,41.07,78,121.255,12.631,19.89
4190.93,52.66,78,121.255,12.1995,19.89
4991.1,57.62,78,121.255,12.9887,19.89
5155.6,79.9,78,121.255,10.3193,19.89
4984.84,51.05,78,121.255,10.152,19.89
4469.96,50.09,78,121.255,9.8031,19.89
4452.4,46.28,78,121.255,6.1573,19.89
4471.02,43.98,78,121.255,5.624,19.89
4509.59,40.41,78,121.255,6.4114,19.89
4493.37,40.39,78,120.241,6.7563,19.89
4500.71,40.01,78,120.241,7.4603,19.89
4430.72,37.49,78,120.241,7.5512,19.89
4440.48,36.49,78,120.241,7.1493,19.89
4437.96,36.49,78,120.241,7.0784,19.89
4443.16,40.01,78,120.241,11.8804,19.89
4727.39,52.08,78,120.241,11.5459,19.89
4708.15,49.3,78,120.241,12.9592,19.89
4641.19,40.87,78,120.241,10.9326,19.89
4386.72,37.49,78,120.241,13.2113,19.89
4575.47,30.39,78,120.241,14.6779,19.89
4458.21,18.04,78,120.241,13.7831,19.89
4400.2,20.05,78,120.241,16.173,19.89
4156.43,10.03,78,120.241,13.2266,19.89
4292.52,4.47,78,120.241,17.1142,19.89
4401.02,19.93,78,120.241,13.597,19.89
4394.23,13.15,78,120.241,16.7795,19.89
5050.42,40.92,78,120.241,13.3837,19.89
5332.62,47.05,78,120.241,11.9929,19.89
5352.69,48.35,78,120.241,13.1284,19.89
4809.96,44.57,78,120.241,11.8392,19.89
4756.19,26.22,78,120.241,6.7707,19.89
4683.9,0.33,78,120.241,6.4282,19.89
4564.02,5.54,78,120.241,7.1916,19.89
4546.84,1.3,78,120.241,6.7269,20.26
4640.14,0.6,78,120.241,7.0489,20.26
4739.71,0.84,78,120.241,7.8398,20.26
4867.02,1.51,78,120.241,7.4452,20.26
5059.97,7.01,78,120.241,7.2509,20.26
5301.3,56.84,78,120.241,8.9365,20.26
5585.58,76.03,78,120.241,13.0851,20.26
5288.01,68.65,78,120.241,12.2505,20.26
4918.06,46.82,78,120.241,12.3873,20.26
4638.93,38.29,78,120.241,15.9168,20.26
4712.46,39.3,78,120.241,15.3728,20.26
4496.24,39.28,78,120.241,14.7458,20.26
4351.97,38.37,78,120.241,16.1242,20.26
3931.9,33.38,78,120.241,16.9039,20.26
3811.44,25.1,78,120.241,15.5096,20.26
3857.95,8.83,78,120.241,14.1864,20.26
3909.08,41.2,78,120.241,12.6497,20.26
4561.63,70.96,78,120.241,17.3018,20.26
4861.71,93.1,78,120.241,13.3723,20.26
4876.95,92.61,78,120.241,10.9522,20.26
4330.42,42.09,78,120.241,11.4527,20.26
4332.76,25.7,78,120.241,6.9139,20.26
4208.56,1.66,78,120.241,7.0258,20.26
4211.21,25.28,78,120.241,7.1722,20.26
4211.48,20.63,78,120.346,7.4165,20.26
4258.84,16.95,78,120.346,6.5762,20.26
4301.26,12.99,78,120.346,6.7694,20.26
4461.1,26.84,78,120.346,6.6327,20.26
4468.32,68.73,78,120.346,7.1927,20.26
4641.05,88.17,78,120.346,13.1484,20.26
4818.05,115.1,78,120.346,14.0815,20.26
4541.15,114.07,78,120.346,12.1734,20.26
4127.16,89.4,78,120.346,11.1975,20.26
3722.08,81.23,78,120.346,16.3581,20.26
3798.41,77.47,78,120.346,15.3413,20.26
3511.28,73.97,78,120.346,16.0842,20.26
3374.81,71.48,78,120.346,16.0319,20.26
3157.78,68.92,78,120.346,16.8921,20.26
3056.46,71.32,78,120.346,15.9999,20.26
3249.86,74.86,78,120.346,14.5501,20.26
3541.05,90.22,78,120.346,19.0031,20.26
4106.59,108.14,78,120.346,18.3039,20.26
4180.64,120.35,78,120.346,15.3566,20.26
4197.71,99.14,78,120.346,13.5896,20.26
3821.71,74.71,78,120.346,10.8546,20.26
4020.76,61.49,78,120.346,7.495,20.26
4057.57,55.33,78,120.346,6.9265,20.26
3994.49,54.52,78,120.346,7.0252,20.26
3921.51,60.27,78,111.258,7.0976,20.26
3845.59,50.17,78,111.258,6.6703,20.26
3921.84,51.57,78,111.258,7.4438,20.26
4152.76,72.42,78,111.258,6.8099,20.26
4618.78,78.5,78,111.258,6.8061,20.26
5023.96,112.67,78,111.258,10.1731,20.26
5529.59,249.9,78,111.258,11.3247,20.26
5592.24,249.96,78,111.258,13.2618,20.26
5700.95,79.99,78,111.258,15.7482,20.26
5808.33,75,78,111.258,16.6026,20.26
6117.72,63.06,78,111.258,14.7077,20.26
5823.16,59.49,78,111.258,16.9054,20.26
5588.15,56.22,78,111.258,18.6924,20.26
5178.51,60.06,78,111.258,13.7274,20.26
5085.78,74.99,78,111.258,19.9899,20.26
4948.33,65.66,78,111.258,14.7215,20.26
5021.69,70.08,78,111.258,14.3058,20.26
5600.55,97.51,78,111.258,14.4467,20.26
5678.83,118.81,78,111.258,13.0623,20.26
5741.64,80.58,78,111.258,12.3399,20.26
5260.09,72.71,78,111.258,11.1627,20.26
5260.33,70.84,78,111.258,7.3487,20.26
5054.12,57.67,78,111.258,6.7402,20.26
4925.84,46.78,78,111.258,7.4336,20.26
4904.01,48.27,78,109.154,7.182,20.26
4715.5,47.52,78,109.154,6.8011,20.26
4740.59,46.53,78,109.154,7.2696,20.26
4977.99,47.34,78,109.154,6.7601,20.26
5212.87,50.02,78,109.154,7.2372,20.26
5414.93,74.99,78,109.154,10.6851,20.26
5580.97,83.67,78,109.154,11.3255,20.26
5447.96,79.7,78,109.154,10.715,20.26
5063.12,66.46,78,109.154,11.7112,20.26
4898.41,50.5,78,109.154,11.6102,20.26
5038.34,45.54,78,109.154,14.8119,20.26
4653.64,44.43,78,109.154,14.7073,20.26
4445.03,40.03,78,109.154,13.3192,20.26
4061.71,37.07,78,109.154,18.2927,20.26
3996.49,31.04,78,109.154,15.4431,20.26
4138.84,27.61,78,109.154,15.998,20.26
4398.24,46.75,78,109.154,15.2084,20.26
5050.91,108.38,78,109.154,16.6394,20.26
5196.56,104.1,78,109.154,13.797,20.26
5214.25,70.06,78,109.154,13.3129,20.26
4802.79,53.4,78,109.154,11.1226,20.26
4822.87,52.73,78,109.154,6.6135,20.26
4822.74,49.62,78,109.154,7.185,20.26
4796.2,42.05,78,109.154,5.8152,20.26
4850.74,43.78,78,108.819,5.9781,20.26
4790.21,44,78,108.819,5.6484,20.26
4778.62,44.87,78,108.819,5.2881,20.26
4822.42,47.51,78,108.819,5.7382,20.26
4899.29,48.25,78,108.819,6.001,20.26
4963.03,49.94,78,108.819,9.3316,20.26
5257.66,59.76,78,108.819,9.8666,20.26
5231.56,58.71,78,108.819,11.8635,20.26
5262.62,48.25,78,108.819,12.6527,20.26
5017.7,39.12,78,108.819,11.312,20.26
5218.92,39.99,78,108.819,15.3602,20.26
5000.18,39.55,78,108.819,11.9969,20.26
4682,37.84,78,108.819,11.5515,20.26
4184.6,34.92,78,108.819,12.0108,20.26
4176,39.21,78,108.819,14.5895,20.26
4278.65,39.87,78,108.819,13.626,20.26
4301.69,60.09,78,108.819,12.9918,20.26
4872.32,95.57,78,108.819,13.0855,20.26
5193.93,116.52,78,108.819,11.8033,20.26
5465.38,117.87,78,108.819,11.6683,20.26
4961,111.86,78,108.819,7.4215,20.26
5005.76,94.89,78,108.819,5.587,20.26
4971.26,78.92,78,108.819,5.5563,20.26
4971.76,11.3,78,108.819,6.4185,20.26
5026.64,0.17,78,105.453,6.1892,20.26
5160.77,0.16,78,105.453,6.1569,20.26
5175.1,0.51,78,105.453,6.3269,20.26
5291.37,0.2,78,105.453,5.8251,20.26
5375.25,0.16,78,105.453,6.0828,20.26
5280.48,0.18,78,105.453,9.6214,20.26
5332.5,0.17,78,105.453,10.437,20.26
5244.41,0.2,78,105.453,10.8359,20.26
5120.61,0.14,78,105.453,12.0424,20.26
4532.06,-0.03,78,105.453,14.3597,20.26
4600.26,-2.01,79.66,105.453,12.8619,20.26
4402.31,-0.02,80.21,105.453,12.5776,20.26
4230.43,-6.55,80.21,105.453,14.6212,20.26
3789.18,-10,80.21,105.453,13.2502,20.26
3813.15,-5,80.21,105.453,12.4064,20.26
4030.88,-0.15,80.21,105.453,14.1529,20.26
4321.74,6.75,80.21,105.453,13.5227,20.26
5079.59,27.72,80.21,105.453,13.7009,20.26
5337.63,29.87,80.21,105.453,12.3597,20.26
5223.92,25.71,80.21,105.453,11.1865,20.26
4757.6,23.62,80.21,105.453,10.0291,20.26
4773.23,4.96,80.21,105.453,6.0856,20.26
4619.28,1.22,80.21,105.453,6.3183,20.26
4566.43,2.87,80.21,105.453,7.2497,20.26
4440.22,2.48,80.21,107.069,6.8463,20.26
4533.58,4.11,80.21,107.069,7.0878,20.26
4672.49,40.01,80.21,107.069,7.2544,20.26
4662.28,24.42,80.21,107.069,7.1899,20.26
4686.89,76.07,80.21,107.069,6.7333,20.26
4848.49,100.2,80.21,107.069,13.1421,20.26
5083.3,117.45,80.21,107.069,10.993,20.26
4790.79,115.07,80.21,107.069,13.2298,20.26
4662.27,78.05,80.21,107.069,13.4363,20.26
4508.46,47.64,80.21,107.069,13.143,20.26
4698.5,39.99,80.21,107.069,17.6882,20.26
4485.61,38.97,80.21,107.069,15.6203,20.26
4300.49,35.61,80.21,107.069,15.2455,20.26
4078.95,37.39,80.21,107.069,12.759,20.26
3911.35,43.11,80.21,107.069,12.7267,20.26
3962.64,60.84,80.21,107.069,18.0187,20.26
4327.28,74.32,80.21,107.069,17.1871,20.26
5184.64,112.07,80.21,107.069,13.394,20.26
5444.9,136.31,80.21,107.069,14.565,20.26
5737.1,125.18,80.21,107.069,15.7553,20.26
5155.68,96.14,80.21,107.069,11.9276,20.26
4894.53,75.23,80.21,107.069,6.5882,20.26
4771.45,68.5,80.21,107.069,7.4523,20.26
4723.39,41.81,80.21,107.069,7.3286,20.26
4738.58,43,80.21,107.069,6.9071,20.343
4778.05,43.84,80.21,107.069,6.662,20.343
4723.91,45.65,80.21,107.069,7.2021,20.343
4730.72,49.36,80.21,107.069,7.1454,20.343
4894.01,70.06,80.21,107.069,7.3167,20.343
5227.49,88.23,80.21,107.069,14.3967,20.343
5280.84,92.42,80.21,107.069,11.6932,20.343
4963.92,77.86,80.21,107.069,15.6869,20.343
4565.57,65.78,80.21,107.069,13.4842,20.343
4301.26,50.48,80.21,107.069,13.5825,20.343
4365.86,45.07,80.21,107.069,16.2862,20.343
4225.46,37.53,80.21,107.069,16.0458,20.343
4053,30.04,80.21,107.069,13.624,20.343
3543.68,26.93,80.21,107.069,18.2575,20.343
3558.46,29.76,80.21,107.069,14.1859,20.343
3762.01,40.36,80.21,107.069,15.3091,20.343
3972.78,49.29,80.21,107.069,16.6603,20.343
4627.61,98.13,80.21,107.069,16.8763,20.343
5008.33,107.43,80.21,107.069,13.9949,20.343
5154.38,102.15,80.21,107.069,13.514,20.343
4561.84,48.22,80.21,107.069,10.6107,20.343
4609.96,32.89,80.21,107.069,7.2493,20.343
4587.92,5.1,80.21,107.069,7.1716,20.343
4608.46,22.24,80.21,107.069,7.2635,20.343
4602.77,4.1,80.21,107.325,6.8674,20.343
4635.02,4.06,80.21,107.325,6.9031,20.343
4870.77,4.08,80.21,107.325,7.3026,20.343
5025.46,24.66,80.21,107.325,6.8912,20.343
5124.84,15.08,80.21,107.325,7.025,20.343
5194.52,76.02,80.21,107.325,11.0585,20.343
5238.29,99.63,80.21,107.325,10.7919,20.343
4794.6,70.09,80.21,107.325,13.6756,20.343
4203.56,70.01,80.21,107.325,14.9725,20.343
3728.96,1.5,80.21,107.325,16.7254,20.343
3840.66,0.42,80.21,107.325,13.9639,20.343
3933.44,0.65,80.21,107.325,16.4978,20.343
3923.08,0.47,80.21,107.325,17.0823,20.343
3703.01,0.67,80.21,107.325,14.6213,20.343
3808.32,0.3,80.21,107.325,14.4521,20.343
4064.94,0.44,80.21,107.325,13.5304,20.343
4353.92,0.45,80.21,107.325,16.181,20.343
5283.75,4.01,80.21,107.325,17.7265,20.343
5658.67,4.03,80.21,107.325,12.4273,20.343
6104.36,4.01,80.21,107.325,10.25,20.343
5470.91,0.43,80.21,107.325,11.6136,20.343
5286.77,0.4,80.21,107.325,7.3896,20.343
5025.42,0.44,80.21,107.325,6.3463,20.343
4768.3,-2,80.21,107.325,6.6875,20.343
4580.52,0.21,80.21,102.816,7.2248,20.343
4616.71,0.23,80.21,102.816,7.378,20.343
4562.99,0.25,80.21,102.816,7.003,20.343
4510.3,0.24,80.21,102.816,7.416,20.343
4557.76,0.63,80.21,102.816,7.0551,20.343
4807.23,4.06,80.21,102.816,10.7823,20.343
5044.13,12.57,80.21,102.816,12.8756,20.343
4729.53,24.71,80.21,102.816,18.5642,20.343
4589.17,24.19,80.21,102.816,14.8311,20.343
4410.76,7.2,80.21,102.816,9.9323,20.343
4517.35,0.32,80.21,102.816,12.0599,20.343
4576.73,0.23,80.21,102.816,13.7302,20.343
4668.46,0.26,80.21,102.816,15.1278,20.343
4192.5,0.27,80.21,102.816,16.0523,20.343
3969.03,4.2,80.21,102.816,11.7925,20.343
4194.55,8.68,80.21,102.816,14.1113,20.343
4254.81,22.29,80.21,102.816,13.9574,20.343
4922.84,25.6,80.21,102.816,14.9641,20.343
5129.47,25.39,80.21,102.816,12.8735,20.343
5248.42,21,80.21,102.816,10.4955,20.343
4739.91,18.82,80.21,102.816,10.7488,20.343
4766.73,4.94,80.21,102.816,7.0057,20.343
4667.51,3.46,80.21,102.816,7.3662,20.343
4713.66,4.16,80.21,102.816,7.1343,20.343
4597.86,4.15,80.21,103.685,7.2665,20.343
4761.37,4.37,80.21,103.685,6.4844,20.343
4823.82,4.93,80.21,103.685,6.717,20.343
4946.09,15.56,80.21,103.685,7.5042,20.343
5021.47,27.51,80.21,103.685,7.2456,20.343
5108.69,39.52,80.21,103.685,11.1158,20.343
5184.45,48.61,80.21,103.685,10.7884,20.343
4874.74,69.27,80.21,103.685,14.8605,20.343
4628.55,65.59,80.21,103.685,13.4436,20.343
4130.65,42.16,80.21,103.685,17.5398,20.343
4223.35,24.94,80.21,103.685,16.1055,20.343
4187.33,20.09,80.21,103.685,14.0201,20.343
4093.69,4.98,80.21,103.685,16.7982,20.343
3765.84,0.81,80.21,103.685,17.9031,20.343
3858.56,0.43,80.21,103.685,15.3188,20.343
4049.95,17.22,80.21,103.685,16.7197,20.343
4333.9,39.4,80.21,103.685,10.7771,20.343
5112.65,45.26,80.21,103.685,12.9344,20.343
5334.08,103.96,80.21,103.685,15.1067,20.343
5266.7,90.09,80.21,103.685,14.8412,20.343
4842.95,30.74,80.21,103.685,10.7356,20.343
4942.31,48.07,80.21,103.685,6.8508,20.343
5023.64,18.04,80.21,103.685,6.4967,20.343
5025.05,3,80.21,103.685,5.5075,20.343
5052.71,0.81,80.21,104.715,6.1473,20.343
5027.01,1,80.21,104.715,5.3408,20.343
5087.58,2.98,80.21,104.715,6.1954,20.343
5282.21,4.1,80.21,104.715,6.2018,20.343
5163.53,10.01,80.21,104.715,5.882,20.343
4921.03,27.83,80.21,104.715,9.513,20.343
5058.09,35.35,80.21,104.715,11.8333,20.343
4963.83,22.47,80.21,104.715,10.2637,20.343
4913.47,8.8,80.21,104.715,9.8465,20.343
4510.62,0.21,80.21,104.715,11.7543,20.343
4592.03,-0.03,80.21,104.715,13.5236,20.343
4424.88,0,80.21,104.715,13.3842,20.343
4112.76,-0.06,80.21,104.715,13.0065,20.343
3658.34,-0.21,80.21,104.715,13.8194,20.343
3790.04,-0.01,80.21,104.715,11.7479,20.343
3882.97,0,80.21,104.715,13.2354,20.343
4023.29,2,80.21,104.715,12.1951,20.343
4508.32,36.97,80.21,104.715,12.8499,20.343
4878.29,52.66,80.21,104.715,11.0328,20.343
4858.11,40.03,80.21,104.715,11.1097,20.343
4411.97,34.65,80.21,104.715,9.5778,20.343
4451.64,20.6,80.21,104.715,5.9325,20.343
4477.75,7.05,80.21,104.715,5.8606,20.343
4554.51,0.43,80.21,104.715,5.8741,20.343
4480.08,0.83,80.21,97.33,5.4125,20.343
4494.18,0.91,80.21,97.33,5.8697,20.343
4757.97,0.42,80.21,97.33,5.8288,20.343
4954.92,0.49,80.21,97.33,5.5899,20.343
4684.24,2.91,80.21,97.33,5.1326,20.343
4622.14,12.55,80.21,97.33,10.2804,20.343
4872.35,13,80.21,97.33,9.0459,20.343
4912.66,7.41,80.21,97.33,10.8644,20.343
4706.81,0.01,80.21,97.33,11.2862,20.343
4177.84,-2.3,80.21,97.33,13.1923,20.343
4143.18,-0.09,80.21,97.33,11.0713,20.343
4022.95,-2,80.21,97.33,12.1924,20.343
3778.51,-9.45,80.21,97.33,11.6701,20.343
3443.18,-10,80.21,97.33,14.518,20.343
3558.94,-10,80.21,97.33,13.3376,20.343
3631.6,-6.25,80.21,97.33,14.1961,20.343
3816.09,1.57,80.21,97.33,15.9207,20.343
4558.67,21.1,80.21,97.33,13.0661,20.343
5058.19,13.94,80.21,97.33,12.7388,20.343
5071.07,1.45,80.21,97.33,11.2823,20.343
4702.92,0,80.21,97.33,9.6801,20.343
4834.55,-0.05,80.21,97.33,5.4686,20.343
4806.04,-0.15,80.21,97.33,5.9361,20.343
4837.65,-1.73,80.21,97.33,6.8962,20.343
4989.11,-1.69,80.21,97.33,6.843,20.343
4966.68,-0.58,80.21,97.33,6.7601,20.343
4862.1,-0.06,80.21,97.33,7.0383,20.343
4923.15,0.24,80.21,97.33,7.1821,20.343
5057.21,50.06,80.21,97.33,7.5529,20.343
5147.13,112.95,80.21,97.33,9.9707,20.343
4943.91,145.16,80.21,97.33,10.8124,20.343
4403.26,149.56,80.21,97.33,14.3916,20.343
4058,89.39,80.21,97.33,11.1559,20.343
3583.9,76.24,80.21,97.33,16.5021,20.343
3557.76,57,80.21,97.33,13.2484,20.343
3389.9,43,80.21,97.33,15.0271,20.343
3261.18,32.89,80.21,97.33,9.4532,20.343
2957.63,19.5,80.21,97.33,19.6587,20.343
2919.29,29.94,80.21,97.33,14.4582,20.343
2915.15,35.58,80.21,97.33,12.4711,20.343
3127.41,80.09,80.21,97.33,12.2929,20.343
4031.03,124.48,80.21,97.33,14.9642,20.343
4454.22,135.2,80.21,97.33,14.1127,20.343
4574.42,136.49,80.21,97.33,11.8891,20.343
4341.4,114.51,80.21,97.33,11.4348,20.343
4367.65,93.23,80.21,97.33,6.934,20.343
4461.3,87.87,80.21,97.33,6.9531,20.343
4627.98,42.02,80.21,97.33,6.7012,20.343
4662.18,42.01,80.21,97.33,7.3147,20.28
4653.02,34.09,80.21,97.33,6.4886,20.28
4660.33,42.01,80.21,97.33,7.4149,20.28
4672.9,42.06,80.21,97.33,7.261,20.28
4655.82,78.05,80.21,97.33,6.4484,20.28
4730.14,74.15,80.21,97.33,13.4053,20.28
4609.36,132,80.21,97.33,8.4258,20.28
3964.95,79.61,80.21,97.33,12.7358,20.28
3650.59,71.42,80.21,97.33,14.486,20.28
3482.11,71.55,80.21,97.33,16.0533,20.28
3627.94,55.01,80.21,97.33,15.1241,20.28
3363.88,43.3,80.21,97.33,15.6231,20.28
3130.56,42.37,80.21,97.33,15.3533,20.28
2846.85,44.14,80.21,97.33,13.806,20.28
2683.07,51.36,80.21,97.33,14.6416,20.28
2543.98,66.21,80.21,97.33,16.452,20.28
2834.58,83.39,80.21,97.33,12.8492,20.28
3854.24,96.18,80.21,97.33,13.222,20.28
4146.67,116,80.21,97.33,16.6209,20.28
4256.53,124.52,80.21,97.33,13.3035,20.28
3884.01,112.24,80.21,97.33,12.9838,20.28
3929.06,95.2,80.21,97.33,7.3073,20.28
3916.81,84.1,80.21,97.33,7.1086,20.28
3974.49,81.83,80.21,97.33,6.867,20.28
4033.28,81.83,80.21,97.33,6.4676,20.28
4264.97,71.82,80.21,97.33,6.7637,20.28
4368.38,77.51,80.21,97.33,7.048,20.28
4361.47,87.61,80.21,97.33,7.0436,20.28
4314.82,85.62,80.21,97.33,7.1059,20.28
4287.02,109.39,80.21,97.33,11.3136,20.28
4171.88,165.89,80.21,97.33,12.0469,20.28
3784.86,151.45,80.21,97.33,13.2307,20.28
3362.28,100.96,80.21,97.33,13.0528,20.28
2963.33,81.89,80.21,97.33,16.1638,20.28
3205.83,78.36,80.21,97.33,17.9994,20.28
3144.31,80.3,80.21,97.33,15.7359,20.28
3007.15,78.81,80.21,97.33,13.8248,20.28
2636.52,75.66,80.21,97.33,15.948,20.28
2684.37,75.18,80.21,97.33,13.4411,20.28
2729.89,78.5,80.21,97.33,13.2681,20.28
2919.23,86.9,80.21,97.33,18.1239,20.28
3698.91,119.82,80.21,97.33,15.8594,20.28
4088.58,151.23,80.21,97.33,13.5261,20.28
4400.09,165.82,80.21,97.33,14.1519,20.28
4083.26,130.06,80.21,97.33,12.7613,20.28
3962.55,99.04,80.21,97.33,7.1617,20.28
3891.76,91.27,80.21,97.33,7.0915,20.28
4039.13,91.8,80.21,97.33,7.0199,20.28
4070.23,85.9,80.21,98.46,7.0209,20.28
4120.5,86.12,80.21,98.46,6.6788,20.28
4288.42,85.65,80.21,98.46,6.9244,20.28
4344.41,88.85,80.21,98.46,6.8114,20.28
4381.08,93.47,80.21,98.46,6.5178,20.28
4408.77,124.66,80.21,98.46,11.8982,20.28
4282.5,155.8,80.21,98.46,9.0857,20.28
3840.74,131.19,80.21,98.46,13.5641,20.28
3265.33,101.12,80.21,98.46,13.0096,20.28
2723.05,90.21,80.21,98.46,15.4852,20.28
2877.95,83.87,80.21,98.46,14.8789,20.28
2857.86,80.64,80.21,98.46,15.0856,20.28
2740.95,77.2,80.21,98.46,17.3082,20.28
2399.77,73.01,80.21,98.46,17.5058,20.28
2442.75,70.7,80.21,98.46,16.6978,20.28
2519.52,72.04,80.21,98.46,14.4804,20.28
2789,90.2,80.21,98.46,13.4103,20.28
3688.17,115.27,80.21,98.46,16.7483,20.28
4059.67,130.93,80.21,98.46,12.4636,20.28
4327.42,136.35,80.21,98.46,8.9304,20.28
3904.95,112.86,80.21,98.46,11.1675,20.28
3834.92,90.03,80.21,98.46,7.3733,20.28
3845.88,81.79,80.21,98.46,6.5979,20.28
3881.41,88.18,80.21,98.46,7.052,20.28
4002.94,63.78,80.21,93.519,6.947,20.28
4068.65,50.86,80.21,93.519,7.3627,20.28
4149.38,49.47,80.21,93.519,6.2569,20.28
4278.7,60.03,80.21,93.519,6.9856,20.28
4196.69,90.41,80.21,93.519,7.5292,20.28
4184.3,118.21,80.21,93.519,12.6671,20.28
4044.93,110.2,80.21,93.519,12.3489,20.28
3539.56,95.07,80.21,93.519,13.2109,20.28
3152.53,81.26,80.21,93.519,12.7344,20.28
2678.81,61.27,80.21,93.519,17.4853,20.28
2880.6,57.28,80.21,93.519,15.3845,20.28
2828.45,52.16,80.21,93.519,14.8105,20.28
2741.53,48.67,80.21,93.519,15.0906,20.28
2463.59,46.38,80.21,93.519,13.876,20.28
2472.54,50.47,80.21,93.519,14.2708,20.28
2461.55,95.4,80.21,93.519,15.303,20.28
2699.86,115.41,80.21,93.519,13.7505,20.28
3393.33,121.8,80.21,93.519,14.6822,20.28
3844.5,132.72,80.21,93.519,14.3175,20.28
3923.31,133.68,80.21,93.519,13.1046,20.28
3361.48,123.49,80.21,93.519,11.581,20.28
3527.18,108.49,80.21,93.519,5.986,20.28
3630.17,90.46,80.21,93.519,7.2284,20.28
3598.85,87.51,80.21,93.519,5.79,20.28
3680.99,75.28,80.21,96.083,5.5033,20.28
3825.99,59.37,80.21,96.083,6.3264,20.28
3985.07,58.53,80.21,96.083,6.1513,20.28
4072.29,61.67,80.21,96.083,6.3628,20.28
3842.33,63.04,80.21,96.083,6.2011,20.28
3585.95,81.9,80.21,96.083,10.5123,20.28
3669.61,79.8,80.21,96.083,8.9674,20.28
3551.73,65.33,80.21,96.083,12.057,20.28
3236.74,59.4,80.21,96.083,9.7782,20.28
2930.98,50.65,80.21,96.083,12.032,20.28
3163.08,38.84,80.21,96.083,10.7341,20.28
3046.7,29.24,80.21,96.083,13.1997,20.28
2939.75,12.33,80.21,96.083,13.3295,20.28
2535.32,10.55,80.21,96.083,11.5354,20.28
2665.87,18.33,80.21,96.083,12.7921,20.28
3016.8,37.53,80.21,96.083,15.2823,20.28
3369.15,63.11,80.21,96.083,11.9985,20.28
4083.51,86.7,80.21,96.083,13.9203,20.28
4161.24,97.01,80.21,96.083,10.0019,20.28
4221.25,111.23,80.21,96.083,11.0083,20.28
3737.67,100.43,80.21,96.083,9.4039,20.28
3817.66,86.07,80.21,96.083,6.4953,20.28
3940.08,82.9,80.21,96.083,5.8007,20.28
3946.63,86.6,80.21,96.083,5.9347,20.28
3949.03,78.27,80.21,97.471,5.4995,20.28
3875.4,69.53,80.21,97.471,5.9732,20.28
3857.77,65.21,80.21,97.471,6.2374,20.28
3997.34,65.08,80.21,97.471,5.7642,20.28
4283.97,64.28,80.21,97.471,6.2236,20.28
4498.21,70.07,80.21,97.471,9.8199,20.28
4937.83,60.53,80.21,97.471,10.0075,20.28
5098.72,60.88,80.21,97.471,11.0927,20.28
5148.12,54.73,80.21,97.471,11.6422,20.28
5242.33,43.29,80.21,97.471,14.6928,20.28
5412.32,42.47,85.6,97.471,13.2904,20.28
5329.08,43.94,87.4,97.471,14.0551,20.28
5257.01,42.14,87.4,97.471,12.1785,20.28
4905.29,41.48,87.4,97.471,13.7476,20.28
5023.18,41.93,87.4,97.471,9.8386,20.28
5362.09,47.7,87.4,97.471,12.9322,20.28
5208.74,58.68,87.4,97.471,12.7277,20.28
5545.92,78.98,87.4,97.471,13.634,20.28
5626.53,89.36,87.4,97.471,12.3866,20.28
5655.26,95.26,87.4,97.471,11.6936,20.28
4867.85,91.07,87.4,97.471,10.17,20.28
4882.72,84.63,87.4,97.471,5.7697,20.28
4732.33,85.65,87.4,97.471,5.8866,20.28
4594.68,77.08,87.4,97.471,7.0726,20.28
4590.61,69.99,87.4,95.486,7.3491,20.28
4630.64,64.55,87.4,95.486,7.497,20.28
4794.51,64.38,87.4,95.486,7.5472,20.28
4844.31,69.51,87.4,95.486,6.5099,20.28
4925.93,85.4,87.4,95.486,7.0838,20.28
5089.66,105.9,87.4,95.486,9.4465,20.28
5182.71,130.79,87.4,95.486,15.0009,20.28
4886.48,117.46,87.4,95.486,12.811,20.28
4482.06,97.05,87.4,95.486,12.3578,20.28
4136.52,82.55,87.4,95.486,18.3461,20.28
4397.46,81.97,87.4,95.486,14.442,20.28
4323.72,77.5,87.4,95.486,16.9213,20.28
4239.57,73.71,87.4,95.486,13.7912,20.28
4075.74,74.13,87.4,95.486,15.4237,20.28
3999.61,78.6,87.4,95.486,15.6323,20.28
