Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1328714,-,-,-,56.97,24.06,0,8,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DNI,Temperature
2022,1,27,3,30,0,0,0.2
2022,1,27,4,30,0,0,0.2
2022,1,27,5,30,0,0,0.30000000000000004
2022,1,27,6,30,0,0,0.5
2022,1,27,7,30,8,0,0.8
2022,1,27,8,30,19,0,1
2022,1,27,9,30,30,0,1.4000000000000001
2022,1,27,10,30,36,0,1.8
2022,1,27,11,30,34,0,2
2022,1,27,12,30,17,0,1.9000000000000001
2022,1,27,13,30,10,0,1.6
2022,1,27,14,30,5,0,1.3
2022,1,27,15,30,0,0,1.3
2022,1,27,16,30,0,0,1.7000000000000002
2022,1,27,17,30,0,0,2
2022,1,27,18,30,0,0,2
2022,1,27,19,30,0,0,2
2022,1,27,20,30,0,0,1.8
2022,1,27,21,30,0,0,1.5
2022,1,27,22,30,0,0,1.3
2022,1,27,23,30,0,0,1.2000000000000002
2022,1,28,0,30,0,0,1.1
2022,1,28,1,30,0,0,1
2022,1,28,2,30,0,0,1
2022,1,28,3,30,0,0,1
2022,1,28,4,30,0,0,1
2022,1,28,5,30,0,0,1
2022,1,28,6,30,0,0,0.8
2022,1,28,7,30,10,0,0.7000000000000001
2022,1,28,8,30,16,0,0.6000000000000001
2022,1,28,9,30,17,0,0.6000000000000001
2022,1,28,10,30,21,0,0.7000000000000001
2022,1,28,11,30,31,0,0.7000000000000001
2022,1,28,12,30,26,0,0.7000000000000001
2022,1,28,13,30,17,0,0.5
2022,1,28,14,30,6,0,0.30000000000000004
2022,1,28,15,30,0,0,0.2
2022,1,28,16,30,0,0,0
2022,1,28,17,30,0,0,-0.2
2022,1,28,18,30,0,0,-0.4
2022,1,28,19,30,0,0,-0.6000000000000001
2022,1,28,20,30,0,0,-0.8
2022,1,28,21,30,0,0,-1
2022,1,28,22,30,0,0,-1.2000000000000002
2022,1,28,23,30,0,0,-1.4000000000000001
2022,1,29,0,30,0,0,-1.8
2022,1,29,1,30,0,0,-2.2
2022,1,29,2,30,0,0,-2.7
2022,1,29,3,30,0,0,-3.6
2022,1,29,4,30,0,0,-4.3
2022,1,29,5,30,0,0,-4.7
2022,1,29,6,30,0,0,-4.800000000000001
2022,1,29,7,30,41,8,-3.9000000000000004
2022,1,29,8,30,112,73,-2.6
2022,1,29,9,30,156,67,-1.6
2022,1,29,10,30,130,16,-0.8
2022,1,29,11,30,67,1,-0.4
2022,1,29,12,30,30,0,-0.4
2022,1,29,13,30,15,0,-0.5
2022,1,29,14,30,7,0,-0.6000000000000001
2022,1,29,15,30,0,0,-0.6000000000000001
2022,1,29,16,30,0,0,-0.4
2022,1,29,17,30,0,0,0
2022,1,29,18,30,0,0,0.4
2022,1,29,19,30,0,0,0.6000000000000001
2022,1,29,20,30,0,0,1.2000000000000002
2022,1,29,21,30,0,0,1.9000000000000001
2022,1,29,22,30,0,0,2.2
2022,1,29,23,30,0,0,2.1
2022,1,30,0,30,0,0,2
2022,1,30,1,30,0,0,1.9000000000000001
2022,1,30,2,30,0,0,1.7000000000000002
2022,1,30,3,30,0,0,1.5
2022,1,30,4,30,0,0,1.1
2022,1,30,5,30,0,0,0.6000000000000001
2022,1,30,6,30,0,0,0.2
2022,1,30,7,30,10,0,0.1
2022,1,30,8,30,21,0,0.30000000000000004
2022,1,30,9,30,27,0,0.5
2022,1,30,10,30,30,0,0.6000000000000001
2022,1,30,11,30,28,0,0.6000000000000001
2022,1,30,12,30,22,0,0.6000000000000001
2022,1,30,13,30,13,0,0.4
2022,1,30,14,30,5,0,0.2
2022,1,30,15,30,0,0,0
2022,1,30,16,30,0,0,-0.1
2022,1,30,17,30,0,0,-0.2
2022,1,30,18,30,0,0,-0.4
2022,1,30,19,30,0,0,-0.7000000000000001
2022,1,30,20,30,0,0,-1.1
2022,1,30,21,30,0,0,-1.4000000000000001
2022,1,30,22,30,0,0,-1.7000000000000002
2022,1,30,23,30,0,0,-1.9000000000000001
2022,1,31,0,30,0,0,-2
2022,1,31,1,30,0,0,-2.1
2022,1,31,2,30,0,0,-2.3000000000000003
2022,1,31,3,30,0,0,-2.4000000000000004
2022,1,31,4,30,0,0,-2.6
2022,1,31,5,30,0,0,-2.7
2022,1,31,6,30,0,0,-2.8000000000000003
2022,1,31,7,30,20,0,-2.8000000000000003
2022,1,31,8,30,32,0,-2.7
2022,1,31,9,30,62,0,-2.5
2022,1,31,10,30,152,18,-2.4000000000000004
2022,1,31,11,30,120,6,-2.3000000000000003
2022,1,31,12,30,44,0,-2.4000000000000004
2022,1,31,13,30,51,1,-2.6
2022,1,31,14,30,5,0,-2.9000000000000004
2022,1,31,15,30,0,0,-3.1
2022,1,31,16,30,0,0,-3.3000000000000003
2022,1,31,17,30,0,0,-3.5
2022,1,31,18,30,0,0,-3.6
2022,1,31,19,30,0,0,-3.7
2022,1,31,20,30,0,0,-3.8000000000000003
2022,1,31,21,30,0,0,-3.9000000000000004
2022,1,31,22,30,0,0,-4.1000000000000005
2022,1,31,23,30,0,0,-4.2
2017,2,1,0,30,0,0,-7.2
2017,2,1,1,30,0,0,-7.4
2017,2,1,2,30,0,0,-7.6000000000000005
2017,2,1,3,30,0,0,-7.9
2017,2,1,4,30,0,0,-8.1
2017,2,1,5,30,0,0,-8.4
2017,2,1,6,30,0,0,-8.3
2017,2,1,7,30,63,300,-7.6000000000000005
2017,2,1,8,30,19,0,-6.800000000000001
2017,2,1,9,30,32,0,-6
2017,2,1,10,30,107,0,-5.5
2017,2,1,11,30,167,5,-5.1000000000000005
2017,2,1,12,30,13,0,-5
2017,2,1,13,30,9,0,-5.4
2017,2,1,14,30,4,0,-6.300000000000001
2017,2,1,15,30,0,0,-6.9
2017,2,1,16,30,0,0,-7.2
2017,2,1,17,30,0,0,-7.4
2017,2,1,18,30,0,0,-7.6000000000000005
2017,2,1,19,30,0,0,-7.7
2017,2,1,20,30,0,0,-7.9
2017,2,1,21,30,0,0,-7.9
2017,2,1,22,30,0,0,-7.9
2017,2,1,23,30,0,0,-7.800000000000001
2017,2,2,0,30,0,0,-7.6000000000000005
2017,2,2,1,30,0,0,-7.4
2017,2,2,2,30,0,0,-7.2
2017,2,2,3,30,0,0,-7
2017,2,2,4,30,0,0,-6.800000000000001
2017,2,2,5,30,0,0,-6.7
2017,2,2,6,30,0,0,-6.4
2017,2,2,7,30,18,0,-5.4
2017,2,2,8,30,20,0,-4.4
2017,2,2,9,30,37,0,-3.3000000000000003
2017,2,2,10,30,76,0,-2.3000000000000003
2017,2,2,11,30,209,61,-1.8
2017,2,2,12,30,14,0,-1.7000000000000002
2017,2,2,13,30,19,0,-2.1
2017,2,2,14,30,4,0,-2.8000000000000003
2017,2,2,15,30,0,0,-3.2
2017,2,2,16,30,0,0,-3.4000000000000004
2017,2,2,17,30,0,0,-3.5
2017,2,2,18,30,0,0,-3.7
2017,2,2,19,30,0,0,-3.8000000000000003
2017,2,2,20,30,0,0,-3.9000000000000004
2017,2,2,21,30,0,0,-3.9000000000000004
2017,2,2,22,30,0,0,-3.9000000000000004
2017,2,2,23,30,0,0,-3.9000000000000004
2017,2,3,0,30,0,0,-4.1000000000000005
2017,2,3,1,30,0,0,-4.3
2017,2,3,2,30,0,0,-4.6000000000000005
2017,2,3,3,30,0,0,-5
2017,2,3,4,30,0,0,-5.300000000000001
2017,2,3,5,30,0,0,-5.5
2017,2,3,6,30,0,0,-5.300000000000001
2017,2,3,7,30,6,0,-4.5
2017,2,3,8,30,19,0,-3.6
2017,2,3,9,30,37,0,-2.5
2017,2,3,10,30,188,12,-1.6
2017,2,3,11,30,205,42,-1.1
2017,2,3,12,30,13,0,-1
2017,2,3,13,30,36,0,-1.4000000000000001
2017,2,3,14,30,11,0,-2.2
2017,2,3,15,30,0,0,-2.6
2017,2,3,16,30,0,0,-2.9000000000000004
2017,2,3,17,30,0,0,-3.2
2017,2,3,18,30,0,0,-3.5
2017,2,3,19,30,0,0,-3.7
2017,2,3,20,30,0,0,-3.9000000000000004
2017,2,3,21,30,0,0,-3.9000000000000004
2017,2,3,22,30,0,0,-4.2
2017,2,3,23,30,0,0,-4.5
2017,2,4,0,30,0,0,-4.7
2017,2,4,1,30,0,0,-4.800000000000001
2017,2,4,2,30,0,0,-4.7
2017,2,4,3,30,0,0,-4.7
2017,2,4,4,30,0,0,-4.7
2017,2,4,5,30,0,0,-4.9
2017,2,4,6,30,0,0,-4.9
2017,2,4,7,30,23,0,-4.1000000000000005
2017,2,4,8,30,12,0,-2.9000000000000004
2017,2,4,9,30,37,0,-1.9000000000000001
2017,2,4,10,30,194,15,-1.2000000000000002
2017,2,4,11,30,177,7,-0.7000000000000001
2017,2,4,12,30,14,0,-0.7000000000000001
2017,2,4,13,30,9,0,-1.6
2017,2,4,14,30,18,0,-3.1
2017,2,4,15,30,0,0,-4.1000000000000005
2017,2,4,16,30,0,0,-4.800000000000001
2017,2,4,17,30,0,0,-5.2
2017,2,4,18,30,0,0,-5.4
2017,2,4,19,30,0,0,-5.5
2017,2,4,20,30,0,0,-5.4
2017,2,4,21,30,0,0,-5.2
2017,2,4,22,30,0,0,-5
2017,2,4,23,30,0,0,-4.9
2017,2,5,0,30,0,0,-4.7
2017,2,5,1,30,0,0,-4.6000000000000005
2017,2,5,2,30,0,0,-4.4
2017,2,5,3,30,0,0,-4.3
2017,2,5,4,30,0,0,-4.3
2017,2,5,5,30,0,0,-4.3
2017,2,5,6,30,0,0,-4
2017,2,5,7,30,5,0,-3.3000000000000003
2017,2,5,8,30,50,0,-2.5
2017,2,5,9,30,42,0,-1.9000000000000001
2017,2,5,10,30,47,0,-1.4000000000000001
2017,2,5,11,30,193,32,-1
2017,2,5,12,30,195,101,-0.9
2017,2,5,13,30,136,269,-1.2000000000000002
2017,2,5,14,30,4,0,-1.8
2017,2,5,15,30,0,0,-2.2
2017,2,5,16,30,0,0,-2.1
2017,2,5,17,30,0,0,-2.1
2017,2,5,18,30,0,0,-2.2
2017,2,5,19,30,0,0,-2.5
2017,2,5,20,30,0,0,-3
2017,2,5,21,30,0,0,-3.6
2017,2,5,22,30,0,0,-4.3
2017,2,5,23,30,0,0,-5
2017,2,6,0,30,0,0,-5.6000000000000005
2017,2,6,1,30,0,0,-6.300000000000001
2017,2,6,2,30,0,0,-7.1000000000000005
2017,2,6,3,30,0,0,-8
2017,2,6,4,30,0,0,-8.8
2017,2,6,5,30,0,0,-9.3
2017,2,6,6,30,0,0,-9.5
2017,2,6,7,30,48,2,-9.200000000000001
2017,2,6,8,30,26,0,-8.6
2017,2,6,9,30,48,0,-8
2017,2,6,10,30,124,8,-7.300000000000001
2017,2,6,11,30,232,110,-7
2017,2,6,12,30,243,661,-6.9
2017,2,6,13,30,162,565,-7.300000000000001
2017,2,6,14,30,64,356,-8
2017,2,6,15,30,0,0,-9
2017,2,6,16,30,0,0,-10
2017,2,6,17,30,0,0,-11
2017,2,6,18,30,0,0,-11.9
2017,2,6,19,30,0,0,-12.8
2017,2,6,20,30,0,0,-13.600000000000001
2017,2,6,21,30,0,0,-14.4
2017,2,6,22,30,0,0,-14.9
2017,2,6,23,30,0,0,-15.4
2017,2,7,0,30,0,0,-15.700000000000001
2017,2,7,1,30,0,0,-16
2017,2,7,2,30,0,0,-16.2
2017,2,7,3,30,0,0,-16.5
2017,2,7,4,30,0,0,-16.8
2017,2,7,5,30,0,0,-16.900000000000002
2017,2,7,6,30,0,0,-16.6
2017,2,7,7,30,101,556,-15.200000000000001
2017,2,7,8,30,207,736,-13.600000000000001
2017,2,7,9,30,286,816,-12.100000000000001
2017,2,7,10,30,325,847,-11
2017,2,7,11,30,320,840,-10.200000000000001
2017,2,7,12,30,264,773,-10
2017,2,7,13,30,179,677,-10.8
2017,2,7,14,30,74,466,-12.4
2017,2,7,15,30,0,0,-13.9
2017,2,7,16,30,0,0,-15
2017,2,7,17,30,0,0,-15.8
2017,2,7,18,30,0,0,-16.3
2017,2,7,19,30,0,0,-16.8
2017,2,7,20,30,0,0,-17.1
2017,2,7,21,30,0,0,-17.3
2017,2,7,22,30,0,0,-17.5
2017,2,7,23,30,0,0,-17.6
2017,2,8,0,30,0,0,-17.7
2017,2,8,1,30,0,0,-17.7
2017,2,8,2,30,0,0,-17.8
2017,2,8,3,30,0,0,-18
2017,2,8,4,30,0,0,-18.3
2017,2,8,5,30,0,0,-18.5
2017,2,8,6,30,0,0,-18.1
2017,2,8,7,30,61,1,-16.6
2017,2,8,8,30,208,722,-14.8
2017,2,8,9,30,282,786,-13
2017,2,8,10,30,321,816,-11.3
2017,2,8,11,30,316,812,-10.100000000000001
2017,2,8,12,30,267,768,-9.600000000000001
2017,2,8,13,30,183,675,-10.100000000000001
2017,2,8,14,30,77,473,-11.5
2017,2,8,15,30,0,0,-12.600000000000001
2017,2,8,16,30,0,0,-13.100000000000001
2017,2,8,17,30,0,0,-13.600000000000001
2017,2,8,18,30,0,0,-14
2017,2,8,19,30,0,0,-14.4
2017,2,8,20,30,0,0,-14.700000000000001
2017,2,8,21,30,0,0,-14.9
2017,2,8,22,30,0,0,-15.100000000000001
2017,2,8,23,30,0,0,-15.200000000000001
2017,2,9,0,30,0,0,-15.4
2017,2,9,1,30,0,0,-15.600000000000001
2017,2,9,2,30,0,0,-15.9
2017,2,9,3,30,0,0,-16.5
2017,2,9,4,30,0,0,-17
2017,2,9,5,30,0,0,-17.3
2017,2,9,6,30,0,0,-16.900000000000002
2017,2,9,7,30,52,0,-15.4
2017,2,9,8,30,210,718,-13.600000000000001
2017,2,9,9,30,288,797,-11.8
2017,2,9,10,30,327,831,-10
2017,2,9,11,30,322,829,-8.5
2017,2,9,12,30,274,790,-7.800000000000001
2017,2,9,13,30,189,703,-8.3
2017,2,9,14,30,83,516,-10.100000000000001
2017,2,9,15,30,0,0,-11.4
2017,2,9,16,30,0,0,-12.100000000000001
2017,2,9,17,30,0,0,-12.700000000000001
2017,2,9,18,30,0,0,-13.200000000000001
2017,2,9,19,30,0,0,-13.700000000000001
2017,2,9,20,30,0,0,-14.100000000000001
2017,2,9,21,30,0,0,-14.4
2017,2,9,22,30,0,0,-14.600000000000001
2017,2,9,23,30,0,0,-14.8
2017,2,10,0,30,0,0,-14.9
2017,2,10,1,30,0,0,-15.100000000000001
2017,2,10,2,30,0,0,-15.200000000000001
2017,2,10,3,30,0,0,-15.5
2017,2,10,4,30,0,0,-15.8
2017,2,10,5,30,0,0,-16
2017,2,10,6,30,16,229,-15.600000000000001
2017,2,10,7,30,56,1,-14.100000000000001
2017,2,10,8,30,218,743,-12.3
2017,2,10,9,30,296,815,-10.5
2017,2,10,10,30,330,832,-8.700000000000001
2017,2,10,11,30,149,1,-7.1000000000000005
2017,2,10,12,30,48,0,-6.4
2017,2,10,13,30,12,0,-6.800000000000001
2017,2,10,14,30,24,0,-8.200000000000001
2017,2,10,15,30,0,0,-9.1
2017,2,10,16,30,0,0,-9.200000000000001
2017,2,10,17,30,0,0,-9.200000000000001
2017,2,10,18,30,0,0,-9.3
2017,2,10,19,30,0,0,-9.5
2017,2,10,20,30,0,0,-9.8
2017,2,10,21,30,0,0,-10
2017,2,10,22,30,0,0,-10.3
2017,2,10,23,30,0,0,-10.600000000000001
2017,2,11,0,30,0,0,-10.9
2017,2,11,1,30,0,0,-11.200000000000001
2017,2,11,2,30,0,0,-11.4
2017,2,11,3,30,0,0,-11.700000000000001
2017,2,11,4,30,0,0,-12.100000000000001
2017,2,11,5,30,0,0,-12.100000000000001
2017,2,11,6,30,3,0,-11.100000000000001
2017,2,11,7,30,43,0,-9.200000000000001
2017,2,11,8,30,217,693,-7.4
2017,2,11,9,30,186,9,-5.9
2017,2,11,10,30,250,74,-4.9
2017,2,11,11,30,145,0,-4.5
2017,2,11,12,30,17,0,-4.2
2017,2,11,13,30,47,0,-4.5
2017,2,11,14,30,28,0,-5.5
2017,2,11,15,30,0,0,-6.4
2017,2,11,16,30,0,0,-6.6000000000000005
2017,2,11,17,30,0,0,-6.7
2017,2,11,18,30,0,0,-6.9
2017,2,11,19,30,0,0,-7.1000000000000005
2017,2,11,20,30,0,0,-7.4
2017,2,11,21,30,0,0,-7.6000000000000005
2017,2,11,22,30,0,0,-7.6000000000000005
2017,2,11,23,30,0,0,-7.6000000000000005
2017,2,12,0,30,0,0,-7.5
2017,2,12,1,30,0,0,-7.4
2017,2,12,2,30,0,0,-7.4
2017,2,12,3,30,0,0,-7.5
2017,2,12,4,30,0,0,-7.5
2017,2,12,5,30,0,0,-7.6000000000000005
2017,2,12,6,30,2,0,-7.2
2017,2,12,7,30,35,0,-6.5
2017,2,12,8,30,13,0,-5.800000000000001
2017,2,12,9,30,50,0,-5.300000000000001
2017,2,12,10,30,210,10,-5
2017,2,12,11,30,242,38,-4.800000000000001
2017,2,12,12,30,18,0,-4.800000000000001
2017,2,12,13,30,29,0,-5.1000000000000005
2017,2,12,14,30,30,0,-5.7
2017,2,12,15,30,0,0,-6.6000000000000005
2017,2,12,16,30,0,0,-6.9
2017,2,12,17,30,0,0,-7.1000000000000005
2017,2,12,18,30,0,0,-7.300000000000001
2017,2,12,19,30,0,0,-7.4
2017,2,12,20,30,0,0,-7.4
2017,2,12,21,30,0,0,-7.2
2017,2,12,22,30,0,0,-6.9
2017,2,12,23,30,0,0,-6.6000000000000005
2017,2,13,0,30,0,0,-6.2
2017,2,13,1,30,0,0,-6
2017,2,13,2,30,0,0,-5.9
2017,2,13,3,30,0,0,-5.9
2017,2,13,4,30,0,0,-5.800000000000001
2017,2,13,5,30,0,0,-5.7
2017,2,13,6,30,3,0,-5.2
2017,2,13,7,30,5,0,-4.2
2017,2,13,8,30,19,0,-2.9000000000000004
2017,2,13,9,30,63,0,-1.5
2017,2,13,10,30,121,5,-0.30000000000000004
2017,2,13,11,30,70,0,0.4
2017,2,13,12,30,7,0,0.6000000000000001
2017,2,13,13,30,154,135,0.30000000000000004
2017,2,13,14,30,35,0,-0.4
2017,2,13,15,30,0,0,-1
2017,2,13,16,30,0,0,-1
2017,2,13,17,30,0,0,-0.8
2017,2,13,18,30,0,0,-0.7000000000000001
2017,2,13,19,30,0,0,-0.8
2017,2,13,20,30,0,0,-1.1
2017,2,13,21,30,0,0,-1.4000000000000001
2017,2,13,22,30,0,0,-1.7000000000000002
2017,2,13,23,30,0,0,-1.8
2017,2,14,0,30,0,0,-1.8
2017,2,14,1,30,0,0,-1.7000000000000002
2017,2,14,2,30,0,0,-1.6
2017,2,14,3,30,0,0,-1.5
2017,2,14,4,30,0,0,-1.4000000000000001
2017,2,14,5,30,0,0,-1.2000000000000002
2017,2,14,6,30,24,192,-0.8
2017,2,14,7,30,122,515,-0.2
2017,2,14,8,30,224,664,0.4
2017,2,14,9,30,298,729,0.8
2017,2,14,10,30,337,763,1.1
2017,2,14,11,30,333,760,1.4000000000000001
2017,2,14,12,30,288,739,1.5
2017,2,14,13,30,204,649,1.4000000000000001
2017,2,14,14,30,99,475,1.1
2017,2,14,15,30,0,0,0.8
2017,2,14,16,30,0,0,0.6000000000000001
2017,2,14,17,30,0,0,0.4
2017,2,14,18,30,0,0,0.1
2017,2,14,19,30,0,0,0
2017,2,14,20,30,0,0,-0.2
2017,2,14,21,30,0,0,-0.4
2017,2,14,22,30,0,0,-0.7000000000000001
2017,2,14,23,30,0,0,-1
2017,2,15,0,30,0,0,-1.3
2017,2,15,1,30,0,0,-1.5
2017,2,15,2,30,0,0,-1.7000000000000002
2017,2,15,3,30,0,0,-1.9000000000000001
2017,2,15,4,30,0,0,-2.1
2017,2,15,5,30,0,0,-2.3000000000000003
2017,2,15,6,30,6,0,-2.4000000000000004
2017,2,15,7,30,7,0,-2.2
2017,2,15,8,30,12,0,-1.8
2017,2,15,9,30,60,0,-1.1
2017,2,15,10,30,174,3,-0.2
2017,2,15,11,30,58,0,0.4
2017,2,15,12,30,46,0,0.7000000000000001
2017,2,15,13,30,152,62,0.30000000000000004
2017,2,15,14,30,27,0,-0.8
2017,2,15,15,30,0,0,-1.4000000000000001
2017,2,15,16,30,0,0,-1.2000000000000002
2017,2,15,17,30,0,0,-0.9
2017,2,15,18,30,0,0,-0.8
2017,2,15,19,30,0,0,-0.6000000000000001
2017,2,15,20,30,0,0,-0.4
2017,2,15,21,30,0,0,-0.30000000000000004
2017,2,15,22,30,0,0,-0.30000000000000004
2017,2,15,23,30,0,0,-0.4
2017,2,16,0,30,0,0,-0.5
2017,2,16,1,30,0,0,-0.5
2017,2,16,2,30,0,0,-0.7000000000000001
2017,2,16,3,30,0,0,-0.8
2017,2,16,4,30,0,0,-1
2017,2,16,5,30,0,0,-1.1
2017,2,16,6,30,4,0,-0.9
2017,2,16,7,30,26,0,-0.4
2017,2,16,8,30,12,0,0.2
2017,2,16,9,30,26,0,1
2017,2,16,10,30,78,0,1.6
2017,2,16,11,30,84,0,1.8
2017,2,16,12,30,29,0,1.7000000000000002
2017,2,16,13,30,85,4,1.3
2017,2,16,14,30,37,0,0.7000000000000001
2017,2,16,15,30,1,0,0.30000000000000004
2017,2,16,16,30,0,0,0
2017,2,16,17,30,0,0,-0.2
2017,2,16,18,30,0,0,-0.30000000000000004
2017,2,16,19,30,0,0,-0.5
2017,2,16,20,30,0,0,-0.6000000000000001
2017,2,16,21,30,0,0,-0.1
2017,2,16,22,30,0,0,0.4
2017,2,16,23,30,0,0,1
2017,2,17,0,30,0,0,1.3
2017,2,17,1,30,0,0,1.5
2017,2,17,2,30,0,0,1.5
2017,2,17,3,30,0,0,1.5
2017,2,17,4,30,0,0,1.5
2017,2,17,5,30,0,0,1.5
2017,2,17,6,30,3,0,1.4000000000000001
2017,2,17,7,30,7,0,1.5
2017,2,17,8,30,41,0,1.7000000000000002
2017,2,17,9,30,42,0,1.8
2017,2,17,10,30,20,0,2
2017,2,17,11,30,19,0,2.1
2017,2,17,12,30,16,0,2.1
2017,2,17,13,30,11,0,1.9000000000000001
2017,2,17,14,30,8,0,1.7000000000000002
2017,2,17,15,30,2,0,1.4000000000000001
2017,2,17,16,30,0,0,1.2000000000000002
2017,2,17,17,30,0,0,1.1
2017,2,17,18,30,0,0,1
2017,2,17,19,30,0,0,0.9
2017,2,17,20,30,0,0,0.8
2017,2,17,21,30,0,0,0.8
2017,2,17,22,30,0,0,0.9
2017,2,17,23,30,0,0,0.8
2017,2,18,0,30,0,0,0.7000000000000001
2017,2,18,1,30,0,0,0.5
2017,2,18,2,30,0,0,0.2
2017,2,18,3,30,0,0,0
2017,2,18,4,30,0,0,-0.2
2017,2,18,5,30,0,0,-0.2
2017,2,18,6,30,20,0,0.1
2017,2,18,7,30,19,0,0.30000000000000004
2017,2,18,8,30,48,1,0.5
2017,2,18,9,30,102,0,1.1
2017,2,18,10,30,362,816,1.8
2017,2,18,11,30,358,814,2.4000000000000004
2017,2,18,12,30,308,767,2.7
2017,2,18,13,30,224,687,2.2
2017,2,18,14,30,15,0,0.7000000000000001
2017,2,18,15,30,2,0,-0.30000000000000004
2017,2,18,16,30,0,0,-0.5
2017,2,18,17,30,0,0,-0.7000000000000001
2017,2,18,18,30,0,0,-0.8
2017,2,18,19,30,0,0,-0.9
2017,2,18,20,30,0,0,-0.8
2017,2,18,21,30,0,0,-0.5
2017,2,18,22,30,0,0,-0.2
2017,2,18,23,30,0,0,0.1
2017,2,19,0,30,0,0,0.4
2017,2,19,1,30,0,0,0.6000000000000001
2017,2,19,2,30,0,0,0.9
2017,2,19,3,30,0,0,1
2017,2,19,4,30,0,0,1
2017,2,19,5,30,0,0,1.1
2017,2,19,6,30,6,0,1.2000000000000002
2017,2,19,7,30,4,0,1.3
2017,2,19,8,30,5,0,1.5
2017,2,19,9,30,6,0,1.6
2017,2,19,10,30,20,0,1.7000000000000002
2017,2,19,11,30,13,0,1.9000000000000001
2017,2,19,12,30,6,0,2.1
2017,2,19,13,30,4,0,2.2
2017,2,19,14,30,3,0,2.2
2017,2,19,15,30,6,0,2.1
2017,2,19,16,30,0,0,2
2017,2,19,17,30,0,0,2
2017,2,19,18,30,0,0,2
2017,2,19,19,30,0,0,2
2017,2,19,20,30,0,0,2
2017,2,19,21,30,0,0,2
2017,2,19,22,30,0,0,2.1
2017,2,19,23,30,0,0,2.2
2017,2,20,0,30,0,0,2.3000000000000003
2017,2,20,1,30,0,0,2.4000000000000004
2017,2,20,2,30,0,0,2.5
2017,2,20,3,30,0,0,2.5
2017,2,20,4,30,0,0,2.5
2017,2,20,5,30,0,0,2.4000000000000004
2017,2,20,6,30,3,0,2.3000000000000003
2017,2,20,7,30,4,0,2.3000000000000003
2017,2,20,8,30,5,0,2.2
2017,2,20,9,30,10,0,2.4000000000000004
2017,2,20,10,30,9,0,2.7
2017,2,20,11,30,37,0,2.8000000000000003
2017,2,20,12,30,21,0,2.7
2017,2,20,13,30,5,0,2.6
2017,2,20,14,30,3,0,2.3000000000000003
2017,2,20,15,30,5,0,2
2017,2,20,16,30,0,0,1.8
2017,2,20,17,30,0,0,1.8
2017,2,20,18,30,0,0,2
2017,2,20,19,30,0,0,2.2
2017,2,20,20,30,0,0,2.5
2017,2,20,21,30,0,0,2.8000000000000003
2017,2,20,22,30,0,0,2.8000000000000003
2017,2,20,23,30,0,0,2.7
2017,2,21,0,30,0,0,2.5
2017,2,21,1,30,0,0,2.2
2017,2,21,2,30,0,0,2
2017,2,21,3,30,0,0,1.9000000000000001
2017,2,21,4,30,0,0,1.8
2017,2,21,5,30,0,0,1.8
2017,2,21,6,30,5,0,2
2017,2,21,7,30,3,0,2.3000000000000003
2017,2,21,8,30,5,0,2.4000000000000004
2017,2,21,9,30,6,0,2.1
2017,2,21,10,30,51,0,1.6
2017,2,21,11,30,41,0,1.2000000000000002
2017,2,21,12,30,6,0,1.1
2017,2,21,13,30,8,0,1
2017,2,21,14,30,3,0,0.6000000000000001
2017,2,21,15,30,5,0,0.2
2017,2,21,16,30,0,0,-0.1
2017,2,21,17,30,0,0,-0.6000000000000001
2017,2,21,18,30,0,0,-1.5
2017,2,21,19,30,0,0,-2.7
2017,2,21,20,30,0,0,-3.9000000000000004
2017,2,21,21,30,0,0,-4.6000000000000005
2017,2,21,22,30,0,0,-4.800000000000001
2017,2,21,23,30,0,0,-4.800000000000001
2017,2,22,0,30,0,0,-4.5
2017,2,22,1,30,0,0,-4.2
2017,2,22,2,30,0,0,-4.2
2017,2,22,3,30,0,0,-4.800000000000001
2017,2,22,4,30,0,0,-5.300000000000001
2017,2,22,5,30,0,0,-5.1000000000000005
2017,2,22,6,30,5,0,-4.2
2017,2,22,7,30,6,0,-3.3000000000000003
2017,2,22,8,30,23,0,-2.8000000000000003
2017,2,22,9,30,49,0,-2.5
2017,2,22,10,30,40,0,-2.3000000000000003
