thermal_demand;electricity_price;co2_price;gas_price
1715.49;395.69;84.5;210.885
1713.33;391.95;84.5;210.885
1728.03;402.56;84.5;210.885
1693.28;408;84.5;210.885
1693.09;469.21;84.5;210.885
1883.85;513.31;84.5;210.885
1946.25;508;84.5;210.885
1971.89;472.56;84.5;210.885
1848.79;419.9;84.5;210.885
2169.25;405.6;86.6;210.885
2175.26;376.39;87.3;210.885
2135.98;328.45;87.3;210.885
1770.14;334.37;87.3;210.885
1725.94;372.09;87.3;210.885
1762.48;393.24;87.3;210.885
1801.15;448.08;87.3;210.885
2329.60;489.99;87.3;210.885
2515.51;560;87.3;210.885
2403.72;565.4;87.3;210.885
1957.80;507.78;87.3;210.885
1941.36;469.47;87.3;210.885
1814.66;424.02;87.3;210.885
1754.19;427.23;87.3;210.885
1746.59;400.71;87.3;203.648
1740.24;387.87;87.3;203.648
1720.73;374.09;87.3;203.648
1707.41;375.79;87.3;203.648
1755.19;382.76;87.3;203.648
1920.87;379.9;87.3;203.648
2151.91;388.74;87.3;203.648
1991.33;399.9;87.3;203.648
1931.93;374.5;87.3;203.648
1714.82;333.41;87.3;203.648
2021.50;300.02;87.3;203.648
2055.79;247.22;87.3;203.648
2023.87;192.11;87.3;203.648
1722.94;213.62;87.3;203.648
1717.00;292.05;87.3;203.648
1697.87;341.76;87.3;203.648
1737.70;412.3;87.3;203.648
2271.08;466.2;87.3;203.648
2360.60;503.26;87.3;203.648
2332.08;504.7;87.3;203.648
1838.08;479.94;87.3;203.648
1750.47;461.91;87.3;203.648
1717.78;425.89;87.3;203.648
1706.12;416.3;87.3;203.648
1709.74;397.2;87.3;203.648
1721.98;377.9;87.3;203.648
1722.48;354;87.3;203.648
1740.52;350.06;87.3;203.648
1776.08;351.01;87.3;203.648
1880.04;352.77;87.3;203.648
2104.85;350.05;87.3;203.648
2004.14;355.17;87.3;203.648
1918.87;339.94;87.3;203.648
1706.68;309;87.3;203.648
2019.18;249.58;87.3;203.648
2050.41;136.72;87.3;203.648
1985.28;84.93;87.3;203.648
1682.79;74.02;87.3;203.648
1675.03;164.37;87.3;203.648
1711.22;268.13;87.3;203.648
1763.40;343.52;87.3;203.648
2309.80;415.9;87.3;203.648
2365.76;454.91;87.3;203.648
2319.96;459.96;87.3;203.648
1792.26;462.6;87.3;203.648
1796.62;455.42;87.3;203.648
1751.56;407.48;87.3;203.648
1676.75;375.03;87.3;203.648
1676.26;361.09;87.3;203.639
1714.43;360.64;87.3;203.639
1761.14;350;87.3;203.639
1787.20;352.99;87.3;203.639
1804.75;363.59;87.3;203.639
1876.12;381.41;87.3;203.639
2073.67;429.12;87.3;203.639
1973.47;467.34;87.3;203.639
1956.71;452.8;87.3;203.639
1762.47;431.41;87.3;203.639
2006.40;407.06;87.3;203.639
2042.95;402.31;87.3;203.639
2006.95;392.13;87.3;203.639
1710.69;392.77;87.3;203.639
1713.24;380.09;87.3;203.639
1728.01;400.05;87.3;203.639
1802.08;448.84;87.3;203.639
2352.41;495;87.3;203.639
2458.75;520.01;87.3;203.639
2380.69;555.72;87.3;203.639
1854.95;536.69;87.3;203.639
1819.75;507;87.3;203.639
1726.92;475.42;87.3;203.639
1692.71;465.26;87.3;203.639
1701.29;430.65;87.3;212.846
1712.41;430.94;87.3;212.846
1761.02;416.42;87.3;212.846
1757.08;422.59;87.3;212.846
1826.66;440.99;87.3;212.846
1961.94;502.52;87.3;212.846
2164.23;517.99;87.3;212.846
2096.46;514.9;87.3;212.846
2038.13;488.44;87.3;212.846
1826.83;450;87.3;212.846
2139.82;424.95;87.3;212.846
2170.70;417.08;87.3;212.846
2106.54;410.06;87.3;212.846
1758.48;410.09;87.3;212.846
1780.09;418.06;87.3;212.846
1740.72;442.53;87.3;212.846
1883.09;506.91;87.3;212.846
2487.36;600.05;87.3;212.846
2589.09;664.89;87.3;212.846
2446.71;662.05;87.3;212.846
1851.11;648.38;87.3;212.846
1798.20;580;87.3;212.846
1823.69;513.28;87.3;212.846
1790.77;523.94;87.3;212.846
1774.45;483.88;87.3;235.643
1759.77;472.13;87.3;235.643
1780.44;459.22;87.3;235.643
1833.71;463.42;87.3;235.643
1818.22;489.64;87.3;235.643
1814.55;547.74;87.3;235.643
2100.40;597.04;87.3;235.643
2116.32;616.33;87.3;235.643
2042.45;575.1;87.3;235.643
1855.01;549.97;87.3;235.643
2118.66;526.89;87.3;235.643
2113.88;509.09;87.3;235.643
2059.75;500;87.3;235.643
1779.41;493.09;87.3;235.643
1747.54;509.47;87.3;235.643
1775.47;541.6;87.3;235.643
1825.33;593.3;87.3;235.643
2117.92;676.04;87.3;235.643
2493.04;747.93;87.3;235.643
2543.56;681;87.3;235.643
2157.84;629.09;87.3;235.643
2085.10;552.03;87.3;235.643
1934.23;508.92;87.3;235.643
1921.47;523.92;87.3;235.643
1957.72;479.9;87.3;231.385
1964.80;480;87.3;231.385
2016.84;474.46;87.3;231.385
1994.36;478.13;87.3;231.385
2019.75;499.24;87.3;231.385
2028.06;550;87.3;231.385
2192.86;598.9;87.3;231.385
2243.94;620.1;87.3;231.385
2255.30;613.59;87.3;231.385
2162.47;610.19;87.3;231.385
2524.31;577.65;87.3;231.385
2556.96;559.87;87.3;231.385
2461.32;563.11;87.3;231.385
2112.90;543.34;87.3;231.385
2042.91;541.9;87.3;231.385
2090.89;586.23;87.3;231.385
2045.45;593.97;87.3;231.385
2471.34;642.99;87.3;231.385
2749.73;657.98;87.3;231.385
2645.27;646.96;87.3;231.385
2006.81;600.06;87.3;231.385
2019.36;562.82;87.3;231.385
2042.47;524.93;87.3;231.385
2036.66;510.09;87.3;231.385
1996.68;467.63;87.3;234.537
1966.52;450.1;87.3;234.537
1980.84;434.14;87.3;234.537
2002.43;439.39;87.3;234.537
2013.66;469.62;87.3;234.537
2066.37;528.21;87.3;234.537
2337.18;571.24;87.3;234.537
2351.73;587.56;87.3;234.537
2298.57;575;87.3;234.537
2118.52;566;87.3;234.537
2421.75;547.26;94.48;234.537
2412.35;527.8;96.87;234.537
2330.00;488.24;96.87;234.537
2065.57;461.14;96.87;234.537
2062.17;461.17;96.87;234.537
2032.64;490.86;96.87;234.537
2049.40;517.42;96.87;234.537
2618.48;545.56;96.87;234.537
2812.74;568.99;96.87;234.537
2707.11;569.4;96.87;234.537
2062.40;550;96.87;234.537
1991.53;530.58;96.87;234.537
1954.76;504.93;96.87;234.537
1915.27;512.09;96.87;234.537
1894.83;500.05;96.87;243.841
1897.46;480.09;96.87;243.841
1900.19;460.04;96.87;243.841
1904.54;452.61;96.87;243.841
2031.65;452.15;96.87;243.841
2194.01;471.69;96.87;243.841
2420.87;475.03;96.87;243.841
2235.85;484.93;96.87;243.841
2006.08;480.02;96.87;243.841
1772.88;464.5;96.87;243.841
2111.26;443.19;96.87;243.841
2127.84;432.48;96.87;243.841
2128.81;364.68;96.87;243.841
1843.83;344.13;96.87;243.841
1878.84;339.28;96.87;243.841
1924.16;361.23;96.87;243.841
2022.18;402.56;96.87;243.841
2527.31;475.06;96.87;243.841
2589.76;529.91;96.87;243.841
2456.06;552.48;96.87;243.841
1960.38;540.09;96.87;243.841
1999.08;514.12;96.87;243.841
2056.27;458.96;96.87;243.841
2025.95;430.27;96.87;243.841
2007.25;381;96.87;243.841
1992.97;374.94;96.87;243.841
2033.38;344.27;96.87;243.841
2067.95;323;96.87;243.841
2172.62;324.07;96.87;243.841
2322.86;365.99;96.87;243.841
2476.31;348.35;96.87;243.841
2334.76;332;96.87;243.841
2207.18;317.26;96.87;243.841
1968.24;254.52;96.87;243.841
2273.66;176.88;96.87;243.841
2269.74;97.31;96.87;243.841
2216.20;77.46;96.87;243.841
1904.90;97.34;96.87;243.841
1905.67;204.21;96.87;243.841
1925.17;313.88;96.87;243.841
2006.66;455;96.87;243.841
2616.39;530;96.87;243.841
2719.56;592;96.87;243.841
2653.43;623.89;96.87;243.841
2209.55;609.96;96.87;243.841
2234.64;595.46;96.87;243.841
2257.20;570.11;96.87;243.841
2275.76;504.25;96.87;243.841
2309.50;477.42;96.87;244.68
2339.93;467.94;96.87;244.68
2385.39;447.93;96.87;244.68
2442.48;450.02;96.87;244.68
2450.56;497.08;96.87;244.68
2599.80;561.74;96.87;244.68
2749.63;599.9;96.87;244.68
2506.68;610;96.87;244.68
2336.74;595.59;96.87;244.68
2052.24;583.46;96.87;244.68
2361.51;567.5;96.87;244.68
2404.67;534.3;96.87;244.68
2372.20;540.91;96.87;244.68
2012.21;557.06;96.87;244.68
2007.20;577.2;96.87;244.68
2053.79;586.67;96.87;244.68
2147.42;613.55;96.87;244.68
2697.25;640;96.87;244.68
2814.57;675.55;96.87;244.68
2736.54;679.97;96.87;244.68
2183.93;629.63;96.87;244.68
2106.79;588.86;96.87;244.68
2039.72;545;96.87;244.68
2012.98;550;96.87;244.68
2022.27;504.73;96.87;282.309
2062.98;507;96.87;282.309
2059.44;500.57;96.87;282.309
2074.60;503.32;96.87;282.309
2148.09;531.02;96.87;282.309
2357.27;627.95;96.87;282.309
2488.44;668.21;96.87;282.309
2233.74;680;96.87;282.309
2017.49;640.1;96.87;282.309
1802.05;614.01;96.87;282.309
2106.84;551.4;96.87;282.309
2157.35;518.71;96.87;282.309
2124.56;518.46;96.87;282.309
1863.56;549.81;96.87;282.309
1876.78;572.78;96.87;282.309
1914.39;604.43;96.87;282.309
1958.30;648.15;96.87;282.309
2547.45;713.65;96.87;282.309
2728.13;794.95;96.87;282.309
2776.57;771;96.87;282.309
2321.06;708.83;96.87;282.309
2198.62;644;96.87;282.309
2153.94;599.99;96.87;282.309
2180.27;581.8;96.87;282.309
2215.12;550;96.87;272.212
2241.29;550.19;96.87;272.212
2294.20;535.98;96.87;272.212
2208.77;539.01;96.87;272.212
2290.92;574.18;96.87;272.212
2476.77;648;96.87;272.212
2575.73;683.25;96.87;272.212
2344.27;694.26;96.87;272.212
2238.58;649.92;96.87;272.212
1974.76;588.06;96.87;272.212
2217.25;576.89;96.87;272.212
2254.56;516.12;96.87;272.212
2246.80;541.97;96.87;272.212
1944.28;545.11;96.87;272.212
1935.69;577.34;96.87;272.212
1931.92;613.48;96.87;272.212
2023.19;672.33;96.87;272.212
2624.27;750;96.87;272.212
2757.63;850;96.87;272.212
2716.73;783.56;96.87;272.212
2159.10;724.96;96.87;272.212
2075.85;659.37;96.87;272.212
2045.55;578.42;96.87;272.212
2031.13;535.2;96.87;272.212
2044.25;522.92;96.87;283.492
2057.73;520.07;96.87;283.492
2088.27;513.06;96.87;283.492
2111.96;518.6;96.87;283.492
1995.06;530.07;96.87;283.492
1957.04;606.61;96.87;283.492
2174.07;668.24;96.87;283.492
2184.55;689.87;96.87;283.492
2184.95;639.34;96.87;283.492
1936.21;576.99;96.87;283.492
2239.24;535.04;96.87;283.492
2273.93;505.88;96.87;283.492
2285.31;504.19;96.87;283.492
1952.88;502.59;96.87;283.492
1921.42;524.96;96.87;283.492
1943.55;564.35;96.87;283.492
2156.48;686.8;96.87;283.492
2785.63;714.23;96.87;283.492
2891.84;766.79;96.87;283.492
2887.56;760;96.87;283.492
2428.77;710;96.87;283.492
2467.33;673.4;96.87;283.492
2410.08;626.73;96.87;283.492
2335.98;607.15;96.87;283.492
2265.45;580.07;96.87;312.156
2299.28;572.53;96.87;312.156
2250.16;571.04;96.87;312.156
2200.86;569.21;96.87;312.156
2188.52;598.99;96.87;312.156
2194.19;750;96.87;312.156
2400.64;769.23;96.87;312.156
2447.11;802.99;96.87;312.156
2386.84;781.62;96.87;312.156
2184.96;763.2;96.87;312.156
2417.85;750.03;91.39;312.156
2457.63;702.33;89.56;312.156
2380.84;676.88;89.56;312.156
2086.44;643.55;89.56;312.156
2124.31;665.93;89.56;312.156
2255.67;685.56;89.56;312.156
2413.59;750.01;89.56;312.156
2965.50;770;89.56;312.156
3069.20;780;89.56;312.156
2971.01;778.54;89.56;312.156
2415.63;770;89.56;312.156
2365.49;747.74;89.56;312.156
2272.81;700;89.56;312.156
2236.91;685.14;89.56;312.156
2219.89;644.2;89.56;312.137
2236.95;636.8;89.56;312.137
2225.40;587.9;89.56;312.137
2287.60;563.47;89.56;312.137
2354.71;573.1;89.56;312.137
2577.12;580.9;89.56;312.137
2743.35;636;89.56;312.137
2551.14;682.59;89.56;312.137
2377.75;685.95;89.56;312.137
2089.79;660.75;89.56;312.137
2423.35;601.84;89.56;312.137
2440.95;578.03;89.56;312.137
2350.18;488.82;89.56;312.137
2086.89;500.16;89.56;312.137
2060.77;461.73;89.56;312.137
2101.84;489.19;89.56;312.137
2212.69;554.67;89.56;312.137
2786.00;669.91;89.56;312.137
2940.92;704.62;89.56;312.137
2985.85;700.06;89.56;312.137
2469.87;665.98;89.56;312.137
2303.71;659.94;89.56;312.137
2172.03;576.39;89.56;312.137
2191.64;585.03;89.56;312.137
2224.77;491.4;89.56;312.137
2238.89;467.7;89.56;312.137
2236.93;430;89.56;312.137
2183.73;425.97;89.56;312.137
2168.52;409.92;89.56;312.137
2262.92;427.29;89.56;312.137
2441.98;441.91;89.56;312.137
2335.03;467.45;89.56;312.137
2274.09;437.62;89.56;312.137
2101.68;275.09;89.56;312.137
2391.10;256.88;89.56;312.137
2401.97;115.98;89.56;312.137
2366.20;75.8;89.56;312.137
2050.49;13.29;89.56;312.137
2013.29;62.16;89.56;312.137
2015.44;105.92;89.56;312.137
2058.91;336.2;89.56;312.137
2712.49;579.24;89.56;312.137
2858.05;676.4;89.56;312.137
2858.78;700.75;89.56;312.137
2300.73;646.06;89.56;312.137
2171.87;606.7;89.56;312.137
2063.57;590.03;89.56;312.137
2039.50;590.85;89.56;312.137
2029.99;544.14;89.56;312.137
2009.78;523.3;89.56;312.137
2018.79;521.03;89.56;312.137
2035.17;516.07;89.56;312.137
2098.27;582.36;89.56;312.137
2204.70;696.75;89.56;312.137
2333.58;769.92;89.56;312.137
2195.24;793.99;89.56;312.137
2077.49;668.06;89.56;312.137
1816.94;661.36;89.56;312.137
2078.39;574.27;89.56;312.137
2127.58;548.77;89.56;312.137
2084.98;553.42;89.56;312.137
1785.73;541.57;89.56;312.137
1766.78;548.41;89.56;312.137
1806.85;645.73;89.56;312.137
1899.84;773.91;89.56;312.137
2537.46;837.66;89.56;312.137
2696.15;871;89.56;312.137
2723.30;860.89;89.56;312.137
2218.52;800;89.56;312.137
2265.64;762.48;89.56;312.137
2255.83;615.91;89.56;312.137
2230.17;617.49;89.56;312.137
2217.70;595.07;89.56;313.553
2216.38;585.01;89.56;313.553
2231.69;584.96;89.56;313.553
2175.89;594.99;89.56;313.553
2193.18;612.55;89.56;313.553
2308.68;763.3;89.56;313.553
2484.14;778.06;89.56;313.553
2382.94;791.31;89.56;313.553
2176.75;759.95;89.56;313.553
1947.32;664.79;89.56;313.553
2121.66;580.26;89.56;313.553
2225.79;569.34;89.56;313.553
2195.45;571.95;89.56;313.553
1880.16;553.98;89.56;313.553
1885.41;581.3;89.56;313.553
1895.90;573.89;89.56;313.553
1967.67;746.77;89.56;313.553
2523.45;793.71;89.56;313.553
2713.91;855.46;89.56;313.553
2704.62;765.99;89.56;313.553
2225.46;705;89.56;313.553
2238.63;626.74;89.56;313.553
2233.79;573.8;89.56;313.553
2251.50;531.48;89.56;313.553
2307.88;523.31;89.56;262.711
2299.56;541.87;89.56;262.711
2270.57;498.16;89.56;262.711
2147.70;541.83;89.56;262.711
2233.20;543.26;89.56;262.711
2523.15;649.99;89.56;262.711
2633.45;724.46;89.56;262.711
2311.17;736.97;89.56;262.711
2175.92;697.72;89.56;262.711
1954.37;633.31;89.56;262.711
2221.56;644.83;89.56;262.711
2240.64;552.93;89.56;262.711
2158.65;529.08;89.56;262.711
1790.92;496.98;89.56;262.711
1871.50;519.64;89.56;262.711
1904.25;541.81;89.56;262.711
1964.23;641.74;89.56;262.711
2515.45;720.67;89.56;262.711
2650.22;750;89.56;262.711
2725.86;714.45;89.56;262.711
2237.39;677.26;89.56;262.711
2219.62;563.52;89.56;262.711
2169.04;532.51;89.56;262.711
2071.47;490.77;89.56;262.711
2052.57;484.36;89.56;244.325
2059.78;486.34;89.56;244.325
2161.06;480.02;89.56;244.325
2090.51;495.18;89.56;244.325
2143.70;532.8;89.56;244.325
2188.73;644.71;89.56;244.325
2379.71;669.21;89.56;244.325
2363.58;665.46;89.56;244.325
2431.20;614.15;89.56;244.325
2228.12;567.93;89.56;244.325
2483.81;522.02;89.56;244.325
2462.77;495.26;89.56;244.325
2470.99;491.55;89.56;244.325
2118.25;511.25;89.56;244.325
2123.49;539.65;89.56;244.325
2103.71;559.97;89.56;244.325
2135.87;631.45;89.56;244.325
2637.23;686.23;89.56;244.325
2609.73;729.9;89.56;244.325
2523.48;702.09;89.56;244.325
2146.66;640.72;89.56;244.325
2252.89;572.54;89.56;244.325
2273.39;495.19;89.56;244.325
2346.94;456.05;89.56;244.325
2457.17;418.74;89.56;229.117
2614.89;395.35;89.56;229.117
2651.30;362.68;89.56;229.117
2735.47;391.73;89.56;229.117
2774.02;445.42;89.56;229.117
2799.82;532.08;89.56;229.117
2868.65;566.1;89.56;229.117
2734.14;581.97;89.56;229.117
2642.31;529.89;89.56;229.117
2359.65;497.53;89.56;229.117
2514.07;404.22;81.2;229.117
2472.13;260.08;78.41;229.117
2355.23;238.59;78.41;229.117
2012.65;244.16;78.41;229.117
1948.51;309.98;78.41;229.117
1941.53;367.53;78.41;229.117
2032.53;489.39;78.41;229.117
2667.13;550.1;78.41;229.117
2846.86;574.34;78.41;229.117
2707.23;562.86;78.41;229.117
2160.50;401.96;78.41;229.117
2128.84;343.25;78.41;229.117
2174.75;210.06;78.41;229.117
2143.50;230.18;78.41;229.117
2148.30;244.97;78.41;194.61
2134.14;262.46;78.41;194.61
2177.13;249.99;78.41;194.61
2218.95;235.3;78.41;194.61
2343.06;291.67;78.41;194.61
2557.59;275;78.41;194.61
2688.14;370.08;78.41;194.61
2426.28;400.43;78.41;194.61
2302.06;378.67;78.41;194.61
2074.46;206.73;78.41;194.61
2396.21;128.28;78.41;194.61
2445.55;75.27;78.41;194.61
2387.70;51.01;78.41;194.61
2041.70;77.55;78.41;194.61
2079.39;165.93;78.41;194.61
2100.09;249.98;78.41;194.61
2178.76;401.54;78.41;194.61
2886.84;453.63;78.41;194.61
3218.69;530;78.41;194.61
3347.89;514.93;78.41;194.61
2787.84;411;78.41;194.61
2751.68;381.71;78.41;194.61
2717.66;319.72;78.41;194.61
2769.73;210.27;78.41;194.61
2835.05;204.77;78.41;194.61
2938.71;200.05;78.41;194.61
2966.60;204.16;78.41;194.61
3016.72;220.08;78.41;194.61
3011.36;222.72;78.41;194.61
3107.59;211.07;78.41;194.61
3355.98;226.39;78.41;194.61
3153.87;209.95;78.41;194.61
2922.52;183.72;78.41;194.61
2456.02;125.91;78.41;194.61
2741.40;83.97;78.41;194.61
2718.25;72.61;78.41;194.61
2637.68;52.91;78.41;194.61
2263.07;65.48;78.41;194.61
2367.08;86.63;78.41;194.61
2408.53;204.12;78.41;194.61
2434.48;375;78.41;194.61
3043.50;455.47;78.41;194.61
3280.46;509.93;78.41;194.61
3314.46;509.93;78.41;194.61
2878.87;445;78.41;194.61
2974.44;409.67;78.41;194.61
3005.74;335.28;78.41;194.61
3111.85;269.25;78.41;194.61
3082.55;220;78.41;194.04
3187.51;212.45;78.41;194.04
3415.69;222.84;78.41;194.04
3525.11;239.33;78.41;194.04
3436.58;367.52;78.41;194.04
3423.93;459.9;78.41;194.04
3429.34;506.5;78.41;194.04
3005.96;519.93;78.41;194.04
2596.07;470.49;78.41;194.04
2318.85;400.99;78.41;194.04
2558.93;308.08;78.41;194.04
2501.12;250.01;78.41;194.04
2329.00;182.56;78.41;194.04
2130.32;204.1;78.41;194.04
2177.80;267.37;78.41;194.04
2145.82;346.51;78.41;194.04
2255.89;487.05;78.41;194.04
2811.47;564.27;78.41;194.04
2924.27;601.62;78.41;194.04
2906.84;523.03;78.41;194.04
2435.97;420.15;78.41;194.04
2407.41;309.49;78.41;194.04
2345.63;225.45;78.41;194.04
2311.37;273.51;78.41;194.04
2295.63;298.29;78.41;233.347
2257.65;275.68;78.41;233.347
2240.75;282.87;78.41;233.347
2277.02;286.75;78.41;233.347
2371.30;340.91;78.41;233.347
2545.80;513.03;78.41;233.347
2654.73;553.88;78.41;233.347
2349.05;561.75;78.41;233.347
2159.02;478.46;78.41;233.347
1979.46;431.07;78.41;233.347
2295.14;304.49;78.41;233.347
2331.51;255.17;78.41;233.347
2209.74;267.1;78.41;233.347
1922.71;279.92;78.41;233.347
1965.47;363.97;78.41;233.347
2000.68;443.33;78.41;233.347
2031.20;525.81;78.41;233.347
2636.37;564.44;78.41;233.347
2669.21;633.97;78.41;233.347
2507.56;594;78.41;233.347
2079.32;530.03;78.41;233.347
2083.23;484.81;78.41;233.347
2050.06;471.21;78.41;233.347
1991.99;415.26;78.41;233.347
1971.97;384.07;78.41;212.006
1947.52;367.45;78.41;212.006
2065.80;366.11;78.41;212.006
2199.26;387.67;78.41;212.006
2356.93;394.01;78.41;212.006
2587.64;484.68;78.41;212.006
2762.54;519.9;78.41;212.006
2530.96;524.77;78.41;212.006
2263.78;501.18;78.41;212.006
1986.97;469.94;78.41;212.006
2268.02;450.38;78.41;212.006
2237.17;392.98;78.41;212.006
2173.41;390.39;78.41;212.006
1879.71;396.65;78.41;212.006
1879.58;399.97;78.41;212.006
1908.05;445.33;78.41;212.006
1965.73;521.75;78.41;212.006
2569.99;576.75;78.41;212.006
2628.74;633.49;78.41;212.006
2487.78;599.98;78.41;212.006
1941.95;551.3;78.41;212.006
1979.21;486.44;78.41;212.006
1881.53;438.87;78.41;212.006
1824.94;442.12;78.41;212.006
1845.71;407.83;78.41;215.547
1807.65;400.35;78.41;215.547
1767.41;382.07;78.41;215.547
1814.16;379.29;78.41;215.547
1880.96;404.13;78.41;215.547
1920.16;500.91;78.41;215.547
2162.41;520;78.41;215.547
2194.56;524.06;78.41;215.547
2189.77;509.98;78.41;215.547
1949.99;483.69;78.41;215.547
2253.31;455.56;78.41;215.547
2237.33;432.9;78.41;215.547
2195.31;399.93;78.41;215.547
1910.70;392.84;78.41;215.547
1899.64;394.96;78.41;215.547
1911.54;403.04;78.41;215.547
1944.14;450.15;78.41;215.547
2457.71;504.91;78.41;215.547
2493.83;525.82;78.41;215.547
2402.76;510.24;78.41;215.547
1835.76;479.91;78.41;215.547
1836.15;394.55;78.41;215.547
1835.27;345.17;78.41;215.547
1841.35;300.01;78.41;215.547
1872.35;238.2;78.41;198.332
1921.34;205.01;78.41;198.332
1905.90;192.6;78.41;198.332
1944.71;226.87;78.41;198.332
1948.64;278.7;78.41;198.332
1969.84;375.58;78.41;198.332
2159.59;431;78.41;198.332
2258.66;431.46;78.41;198.332
2217.02;401.74;78.41;198.332
1906.62;353.07;78.41;198.332
2114.73;329.86;68.51;198.332
2205.77;339.76;65.21;198.332
2160.68;292.47;65.21;198.332
1790.85;293.88;65.21;198.332
1732.51;291.02;65.21;198.332
1763.68;364.23;65.21;198.332
1819.91;390;65.21;198.332
2434.53;435.31;65.21;198.332
2569.56;467.35;65.21;198.332
2452.27;465;65.21;198.332
1925.41;419.95;65.21;198.332
1944.45;398.29;65.21;198.332
1875.98;375.44;65.21;198.332
1780.28;400.85;65.21;198.332
1805.19;359.09;65.21;193.91
1854.57;352.09;65.21;193.91
1869.45;348.07;65.21;193.91
1856.47;348.09;65.21;193.91
1948.81;356.04;65.21;193.91
2191.80;381.3;65.21;193.91
2438.33;411.07;65.21;193.91
2165.34;427.72;65.21;193.91
2064.19;429.18;65.21;193.91
1842.92;419.9;65.21;193.91
2190.99;418.36;65.21;193.91
2235.10;399.98;65.21;193.91
2143.61;355;65.21;193.91
1787.57;348.99;65.21;193.91
1811.93;353.39;65.21;193.91
1895.18;371.98;65.21;193.91
1973.43;436.24;65.21;193.91
2554.28;469.52;65.21;193.91
2573.94;491.86;65.21;193.91
2562.47;483.98;65.21;193.91
2052.27;459.95;65.21;193.91
1991.39;443.97;65.21;193.91
1895.56;437.01;65.21;193.91
1749.19;421.45;65.21;193.91
1791.27;385.07;65.21;193.91
1852.77;385.06;65.21;193.91
1849.50;369.22;65.21;193.91
1854.52;358.54;65.21;193.91
1954.17;369.02;65.21;193.91
2162.03;379.02;65.21;193.91
2347.50;385.01;65.21;193.91
2181.72;402.13;65.21;193.91
2138.30;402.13;65.21;193.91
1977.50;388.5;65.21;193.91
2332.54;380.04;65.21;193.91
2298.55;360;65.21;193.91
2190.77;295;65.21;193.91
1883.44;251.8;65.21;193.91
1900.96;297;65.21;193.91
1944.17;343.1;65.21;193.91
2067.50;404.32;65.21;193.91
2641.34;459.99;65.21;193.91
2762.36;505.94;65.21;193.91
2631.66;517.2;65.21;193.91
1995.72;484.94;65.21;193.91
1936.78;451.26;65.21;193.91
1891.49;400;65.21;193.91
1788.76;347.09;65.21;193.91
1736.84;355.48;65.21;194.45
1766.42;355;65.21;194.45
1772.77;349.9;65.21;194.45
1788.44;353.39;65.21;194.45
1862.87;389.05;65.21;194.45
2075.82;466.11;65.21;194.45
2240.78;502.68;65.21;194.45
2114.46;502.29;65.21;194.45
2036.20;458.97;65.21;194.45
1824.18;405.02;65.21;194.45
2046.85;359.35;65.21;194.45
2090.47;351.33;65.21;194.45
2063.39;329.91;65.21;194.45
1770.99;336.94;65.21;194.45
1813.24;344.22;65.21;194.45
1886.14;385.97;65.21;194.45
1982.38;471.71;65.21;194.45
2611.66;515;65.21;194.45
2688.11;540.64;65.21;194.45
2609.38;515.64;65.21;194.45
2130.65;443.31;65.21;194.45
2075.67;369;65.21;194.45
1935.49;344.74;65.21;194.45
