thermal_demand;electricity_price;co2_price;gas_price;waste_heat
5023.64;18.04;80.21;103.685;6.4967
5025.05;3;80.21;103.685;5.5075
5052.71;0.81;80.21;104.715;6.1473
5027.01;1;80.21;104.715;5.3408
5087.58;2.98;80.21;104.715;6.1954
5282.21;4.1;80.21;104.715;6.2018
5163.53;10.01;80.21;104.715;5.882
4921.03;27.83;80.21;104.715;9.513
5058.09;35.35;80.21;104.715;11.8333
4963.83;22.47;80.21;104.715;10.2637
4913.47;8.8;80.21;104.715;9.8465
4510.62;0.21;80.21;104.715;11.7543
4592.03;-0.03;80.21;104.715;13.5236
4424.88;0;80.21;104.715;13.3842
4112.76;-0.06;80.21;104.715;13.0065
3658.34;-0.21;80.21;104.715;13.8194
3790.04;-0.01;80.21;104.715;11.7479
3882.97;0;80.21;104.715;13.2354
4023.29;2;80.21;104.715;12.1951
4508.32;36.97;80.21;104.715;12.8499
4878.29;52.66;80.21;104.715;11.0328
4858.11;40.03;80.21;104.715;11.1097
4411.97;34.65;80.21;104.715;9.5778
4451.64;20.6;80.21;104.715;5.9325
4477.75;7.05;80.21;104.715;5.8606
4554.51;0.43;80.21;104.715;5.8741
4480.08;0.83;80.21;97.33;5.4125
4494.18;0.91;80.21;97.33;5.8697
4757.97;0.42;80.21;97.33;5.8288
4954.92;0.49;80.21;97.33;5.5899
4684.24;2.91;80.21;97.33;5.1326
4622.14;12.55;80.21;97.33;10.2804
4872.35;13;80.21;97.33;9.0459
4912.66;7.41;80.21;97.33;10.8644
4706.81;0.01;80.21;97.33;11.2862
4177.84;-2.3;80.21;97.33;13.1923
4143.18;-0.09;80.21;97.33;11.0713
4022.95;-2;80.21;97.33;12.1924
3778.51;-9.45;80.21;97.33;11.6701
3443.18;-10;80.21;97.33;14.518
3558.94;-10;80.21;97.33;13.3376
3631.6;-6.25;80.21;97.33;14.1961
3816.09;1.57;80.21;97.33;15.9207
4558.67;21.1;80.21;97.33;13.0661
5058.19;13.94;80.21;97.33;12.7388
5071.07;1.45;80.21;97.33;11.2823
4702.92;0;80.21;97.33;9.6801
4834.55;-0.05;80.21;97.33;5.4686
4806.04;-0.15;80.21;97.33;5.9361
4837.65;-1.73;80.21;97.33;6.8962
4989.11;-1.69;80.21;97.33;6.843
4966.68;-0.58;80.21;97.33;6.7601
4862.1;-0.06;80.21;97.33;7.0383
4923.15;0.24;80.21;97.33;7.1821
5057.21;50.06;80.21;97.33;7.5529
5147.13;112.95;80.21;97.33;9.9707
4943.91;145.16;80.21;97.33;10.8124
4403.26;149.56;80.21;97.33;14.3916
4058;89.39;80.21;97.33;11.1559
3583.9;76.24;80.21;97.33;16.5021
3557.76;57;80.21;97.33;13.2484
3389.9;43;80.21;97.33;15.0271
3261.18;32.89;80.21;97.33;9.4532
2957.63;19.5;80.21;97.33;19.6587
2919.29;29.94;80.21;97.33;14.4582
2915.15;35.58;80.21;97.33;12.4711
3127.41;80.09;80.21;97.33;12.2929
4031.03;124.48;80.21;97.33;14.9642
4454.22;135.2;80.21;97.33;14.1127
4574.42;136.49;80.21;97.33;11.8891
4341.4;114.51;80.21;97.33;11.4348
4367.65;93.23;80.21;97.33;6.934
4461.3;87.87;80.21;97.33;6.9531
4627.98;42.02;80.21;97.33;6.7012
4662.18;42.01;80.21;97.33;7.3147
4653.02;34.09;80.21;97.33;6.4886
4660.33;42.01;80.21;97.33;7.4149
4672.9;42.06;80.21;97.33;7.261
4655.82;78.05;80.21;97.33;6.4484
4730.14;74.15;80.21;97.33;13.4053
4609.36;132;80.21;97.33;8.4258
3964.95;79.61;80.21;97.33;12.7358
3650.59;71.42;80.21;97.33;14.486
3482.11;71.55;80.21;97.33;16.0533
3627.94;55.01;80.21;97.33;15.1241
3363.88;43.3;80.21;97.33;15.6231
3130.56;42.37;80.21;97.33;15.3533
2846.85;44.14;80.21;97.33;13.806
2683.07;51.36;80.21;97.33;14.6416
2543.98;66.21;80.21;97.33;16.452
2834.58;83.39;80.21;97.33;12.8492
3854.24;96.18;80.21;97.33;13.222
4146.67;116;80.21;97.33;16.6209
4256.53;124.52;80.21;97.33;13.3035
3884.01;112.24;80.21;97.33;12.9838
3929.06;95.2;80.21;97.33;7.3073
3916.81;84.1;80.21;97.33;7.1086
3974.49;81.83;80.21;97.33;6.867
4033.28;81.83;80.21;97.33;6.4676
4264.97;71.82;80.21;97.33;6.7637
4368.38;77.51;80.21;97.33;7.048
4361.47;87.61;80.21;97.33;7.0436
4314.82;85.62;80.21;97.33;7.1059
4287.02;109.39;80.21;97.33;11.3136
4171.88;165.89;80.21;97.33;12.0469
3784.86;151.45;80.21;97.33;13.2307
3362.28;100.96;80.21;97.33;13.0528
2963.33;81.89;80.21;97.33;16.1638
3205.83;78.36;80.21;97.33;17.9994
3144.31;80.3;80.21;97.33;15.7359
3007.15;78.81;80.21;97.33;13.8248
2636.52;75.66;80.21;97.33;15.948
2684.37;75.18;80.21;97.33;13.4411
2729.89;78.5;80.21;97.33;13.2681
2919.23;86.9;80.21;97.33;18.1239
3698.91;119.82;80.21;97.33;15.8594
4088.58;151.23;80.21;97.33;13.5261
4400.09;165.82;80.21;97.33;14.1519
4083.26;130.06;80.21;97.33;12.7613
3962.55;99.04;80.21;97.33;7.1617
3891.76;91.27;80.21;97.33;7.0915
4039.13;91.8;80.21;97.33;7.0199
4070.23;85.9;80.21;98.46;7.0209
4120.5;86.12;80.21;98.46;6.6788
4288.42;85.65;80.21;98.46;6.9244
4344.41;88.85;80.21;98.46;6.8114
4381.08;93.47;80.21;98.46;6.5178
4408.77;124.66;80.21;98.46;11.8982
4282.5;155.8;80.21;98.46;9.0857
3840.74;131.19;80.21;98.46;13.5641
3265.33;101.12;80.21;98.46;13.0096
2723.05;90.21;80.21;98.46;15.4852
2877.95;83.87;80.21;98.46;14.8789
2857.86;80.64;80.21;98.46;15.0856
2740.95;77.2;80.21;98.46;17.3082
2399.77;73.01;80.21;98.46;17.5058
2442.75;70.7;80.21;98.46;16.6978
2519.52;72.04;80.21;98.46;14.4804
2789;90.2;80.21;98.46;13.4103
3688.17;115.27;80.21;98.46;16.7483
4059.67;130.93;80.21;98.46;12.4636
4327.42;136.35;80.21;98.46;8.9304
3904.95;112.86;80.21;98.46;11.1675
3834.92;90.03;80.21;98.46;7.3733
3845.88;81.79;80.21;98.46;6.5979
3881.41;88.18;80.21;98.46;7.052
4002.94;63.78;80.21;93.519;6.947
4068.65;50.86;80.21;93.519;7.3627
4149.38;49.47;80.21;93.519;6.2569
4278.7;60.03;80.21;93.519;6.9856
4196.69;90.41;80.21;93.519;7.5292
4184.3;118.21;80.21;93.519;12.6671
4044.93;110.2;80.21;93.519;12.3489
3539.56;95.07;80.21;93.519;13.2109
3152.53;81.26;80.21;93.519;12.7344
2678.81;61.27;80.21;93.519;17.4853
2880.6;57.28;80.21;93.519;15.3845
2828.45;52.16;80.21;93.519;14.8105
2741.53;48.67;80.21;93.519;15.0906
2463.59;46.38;80.21;93.519;13.876
2472.54;50.47;80.21;93.519;14.2708
2461.55;95.4;80.21;93.519;15.303
2699.86;115.41;80.21;93.519;13.7505
3393.33;121.8;80.21;93.519;14.6822
3844.5;132.72;80.21;93.519;14.3175
3923.31;133.68;80.21;93.519;13.1046
3361.48;123.49;80.21;93.519;11.581
3527.18;108.49;80.21;93.519;5.986
3630.17;90.46;80.21;93.519;7.2284
3598.85;87.51;80.21;93.519;5.79
3680.99;75.28;80.21;96.083;5.5033
3825.99;59.37;80.21;96.083;6.3264
3985.07;58.53;80.21;96.083;6.1513
4072.29;61.67;80.21;96.083;6.3628
3842.33;63.04;80.21;96.083;6.2011
3585.95;81.9;80.21;96.083;10.5123
3669.61;79.8;80.21;96.083;8.9674
3551.73;65.33;80.21;96.083;12.057
3236.74;59.4;80.21;96.083;9.7782
2930.98;50.65;80.21;96.083;12.032
3163.08;38.84;80.21;96.083;10.7341
3046.7;29.24;80.21;96.083;13.1997
2939.75;12.33;80.21;96.083;13.3295
2535.32;10.55;80.21;96.083;11.5354
2665.87;18.33;80.21;96.083;12.7921
3016.8;37.53;80.21;96.083;15.2823
3369.15;63.11;80.21;96.083;11.9985
4083.51;86.7;80.21;96.083;13.9203
4161.24;97.01;80.21;96.083;10.0019
4221.25;111.23;80.21;96.083;11.0083
3737.67;100.43;80.21;96.083;9.4039
3817.66;86.07;80.21;96.083;6.4953
3940.08;82.9;80.21;96.083;5.8007
3946.63;86.6;80.21;96.083;5.9347
3949.03;78.27;80.21;97.471;5.4995
3875.4;69.53;80.21;97.471;5.9732
3857.77;65.21;80.21;97.471;6.2374
3997.34;65.08;80.21;97.471;5.7642
4283.97;64.28;80.21;97.471;6.2236
4498.21;70.07;80.21;97.471;9.8199
4937.83;60.53;80.21;97.471;10.0075
5098.72;60.88;80.21;97.471;11.0927
5148.12;54.73;80.21;97.471;11.6422
5242.33;43.29;80.21;97.471;14.6928
5412.32;42.47;85.6;97.471;13.2904
5329.08;43.94;87.4;97.471;14.0551
5257.01;42.14;87.4;97.471;12.1785
4905.29;41.48;87.4;97.471;13.7476
5023.18;41.93;87.4;97.471;9.8386
5362.09;47.7;87.4;97.471;12.9322
5208.74;58.68;87.4;97.471;12.7277
5545.92;78.98;87.4;97.471;13.634
5626.53;89.36;87.4;97.471;12.3866
5655.26;95.26;87.4;97.471;11.6936
4867.85;91.07;87.4;97.471;10.17
4882.72;84.63;87.4;97.471;5.7697
4732.33;85.65;87.4;97.471;5.8866
4594.68;77.08;87.4;97.471;7.0726
4590.61;69.99;87.4;95.486;7.3491
4630.64;64.55;87.4;95.486;7.497
4794.51;64.38;87.4;95.486;7.5472
4844.31;69.51;87.4;95.486;6.5099
4925.93;85.4;87.4;95.486;7.0838
5089.66;105.9;87.4;95.486;9.4465
5182.71;130.79;87.4;95.486;15.0009
4886.48;117.46;87.4;95.486;12.811
4482.06;97.05;87.4;95.486;12.3578
4136.52;82.55;87.4;95.486;18.3461
4397.46;81.97;87.4;95.486;14.442
4323.72;77.5;87.4;95.486;16.9213
4239.57;73.71;87.4;95.486;13.7912
4075.74;74.13;87.4;95.486;15.4237
3999.61;78.6;87.4;95.486;15.6323
4104.31;85;87.4;95.486;13.4675
4108.41;96.79;87.4;95.486;17.391
4551.85;118.2;87.4;95.486;16.4053
4868.64;164.05;87.4;95.486;14.7681
5032.03;170.96;87.4;95.486;13.5479
4515.18;130.05;87.4;95.486;11.9822
4473.3;105.77;87.4;95.486;7.6049
4492.62;96.99;87.4;95.486;7.025
4527.4;88.32;87.4;95.486;7.1164
4550.68;86.69;87.4;95.486;7.2265
4613.06;85.95;87.4;95.486;7.4151
4655.37;85.42;87.4;95.486;6.6077
4719.19;86.35;87.4;95.486;7.0764
4737.94;100.31;87.4;95.486;6.6032
4815.91;121.97;87.4;95.486;11.1543
4930.46;183.15;87.4;95.486;11.0056
4689.65;136.28;87.4;95.486;18.1396
4647.67;98.38;87.4;95.486;15.374
4479.48;82.87;87.4;95.486;13.3936
4668.78;77.26;87.4;95.486;18.4808
4635.67;80.55;87.4;95.486;12.8971
4548.92;80.14;87.4;95.486;13.0463
4159.04;78.62;87.4;95.486;12.426
4179.91;80.6;87.4;95.486;13.0655
4269.27;95;87.4;95.486;14.4107
4334.65;112.64;87.4;95.486;16.0869
5143.81;122.44;87.4;95.486;12.5566
5467.57;140.09;87.4;95.486;13.2592
5492.12;145.2;87.4;95.486;11.8965
4888.64;125.15;87.4;95.486;12.2699
4819.59;99.31;87.4;95.486;6.6315
4722.23;82.6;87.4;95.486;6.4982
4663.47;86.83;87.4;95.486;6.9461
4680.99;84.65;87.4;96.422;6.9667
4778.31;81.85;87.4;96.422;6.92
4807.29;83.97;87.4;96.422;7.4991
4765.09;86.12;87.4;96.422;6.5003
4794.32;91.22;87.4;96.422;7.0582
4959.65;115.63;87.4;96.422;13.9174
5071.16;131.32;87.4;96.422;12.2625
4876.75;129.23;87.4;96.422;16.3568
4794.12;112.85;87.4;96.422;15.2345
4674.98;101.88;87.4;96.422;16.3948
4907.74;101.54;87.4;96.422;14.6313
4876.72;104.75;87.4;96.422;16.3937
4705.32;104.76;87.4;96.422;11.921
4434.97;100.84;87.4;96.422;16.4637
4517.86;97.44;87.4;96.422;15.9525
4675.88;104.75;87.4;96.422;15.1976
4826.21;116;87.4;96.422;10.2473
5417.29;128.16;87.4;96.422;16.9271
5740.15;135.2;87.4;96.422;13.4478
5884.38;143.44;87.4;96.422;13.0435
5325.8;125.32;87.4;96.422;10.2857
5171.44;105.31;87.4;96.422;7.1333
5039.11;90.21;87.4;96.422;6.6949
4962.18;83.5;87.4;96.422;6.6831
4819.31;80;87.4;96.892;7.365
4697.22;77.37;87.4;96.892;6.6726
4659.14;76.05;87.4;96.892;6.977
4765.14;75.24;87.4;96.892;7.0179
4979.24;85.87;87.4;96.892;6.5764
5297.18;114.8;87.4;96.892;8.5468
5512.89;130.98;87.4;96.892;10.6174
5204.29;117.76;87.4;96.892;10.5597
5053.48;115;87.4;96.892;16.4431
4960.03;114.99;87.4;96.892;15.7422
5292.02;88.29;87.4;96.892;18.2546
5215.57;77.92;87.4;96.892;20.4248
4899.63;75.37;87.4;96.892;14.8029
4665.33;66.81;87.4;96.892;12.2964
4572.2;69.67;87.4;96.892;17.2804
4528.34;76.08;87.4;96.892;17.4566
4715.49;87.26;87.4;96.892;15.4267
5326.93;112.23;87.4;96.892;13.9101
5555.27;143.09;87.4;96.892;14.3459
5619.75;152.47;87.4;96.892;11.3906
5166.46;115.83;87.4;96.892;12.8247
5067.48;91.35;87.4;96.892;6.649
4934.69;79.74;87.4;96.892;6.7496
5000.28;79.87;87.4;96.892;7.1633
5065.05;74;87.4;94.689;7.1423
5010.26;72.91;87.4;94.689;7.3541
5035.21;72.29;87.4;94.689;7.0829
5099.99;77.1;87.4;94.689;6.9041
5108.06;87.46;87.4;94.689;6.7389
5070.06;106.01;87.4;94.689;12.1315
5064.76;104.06;87.4;94.689;11.8729
4578.95;96.06;87.4;94.689;13.0876
4097.56;82.29;87.4;94.689;14.4291
3688.2;77.81;87.4;94.689;11.8344
3819.99;72.95;87.4;94.689;14.2552
3757.35;70.35;87.4;94.689;15.6824
3640.56;68.74;87.4;94.689;16.2161
3397.44;65.37;87.4;94.689;15.3567
3464.08;69.92;87.4;94.689;13.2683
3674.61;71.7;87.4;94.689;16.1994
3907.42;80.51;87.4;94.689;17.3407
4586.48;97.86;87.4;94.689;15.8585
4833.82;132.84;87.4;94.689;13.3292
4999.07;142.56;87.4;94.689;14.5791
4747.33;111.36;87.4;94.689;13.2302
4787.53;92.63;87.4;94.689;6.6853
4841.02;82.29;87.4;94.689;7.3198
4952.71;73.06;87.4;94.689;6.2583
4988.59;68.98;87.4;108.398;5.9213
4892.87;68.03;87.4;108.398;5.6724
4880.29;68.53;87.4;108.398;6.0942
5007.6;68.66;87.4;108.398;6.2936
4878.26;83.62;87.4;108.398;5.8609
4750.41;84.01;87.4;108.398;9.3257
4778.27;77.15;87.4;108.398;9.4024
4566.33;68.5;87.4;108.398;11.0519
4436.48;59.07;87.4;108.398;10.755
3974.52;38.21;87.4;108.398;11.8764
4012.02;26.09;87.4;108.398;15.4984
3941.12;39.51;87.4;108.398;11.3861
3734.63;41.41;87.4;108.398;12.0949
3411.15;24.5;87.4;108.398;12.4809
3402.84;10.06;87.4;108.398;11.9156
3584.21;20.93;87.4;108.398;11.4249
3886.69;62.36;87.4;108.398;14.5574
4708.31;86;87.4;108.398;11.6638
4929.15;120.98;87.4;108.398;11.7373
4876.09;119.72;87.4;108.398;11.7256
4359.49;85;87.4;108.398;10.8424
4443.74;75.9;87.4;108.398;6.0936
4619.24;65.23;87.4;108.398;5.9678
4722.65;56.39;87.4;108.398;5.6881
4772.98;46.14;87.4;101.985;5.5652
4734.71;39.6;87.4;101.985;5.6062
4692.57;32.32;87.4;101.985;5.3825
4654.82;28.49;87.4;101.985;5.9548
4581.01;26.69;87.4;101.985;5.9986
4224.77;9.95;87.4;101.985;10.8662
4337.97;0.25;87.4;101.985;11.1192
4338.77;0.26;87.4;101.985;10.4866
4288.31;0.22;87.4;101.985;12.7164
3981.1;0.24;87.4;101.985;12.7306
4119.08;0.22;84;101.985;11.9302
3900.77;0.21;82.86;101.985;13.5407
3718.58;0.21;82.86;101.985;13.1635
3445.22;0.23;82.86;101.985;13.3775
3558.1;0.23;82.86;101.985;13.1702
3670.84;0.28;82.86;101.985;13.196
3836.4;20.06;82.86;101.985;12.2106
4444.87;35.44;82.86;101.985;13.4468
4772.55;70.19;82.86;101.985;12.2104
5012.53;81.05;82.86;101.985;11.3353
4799.83;76.67;82.86;101.985;11.0682
4967.41;62.76;82.86;101.985;5.4045
4961.63;46.7;82.86;101.985;6.0943
5189.85;41.1;82.86;101.985;5.9894
5284.33;39.44;82.86;100.434;6.8827
5235.13;38.04;82.86;100.434;6.9174
5167.65;37.44;82.86;100.434;6.3037
4927.39;38.05;82.86;100.434;6.8422
4525.43;82.13;82.86;100.434;7.2051
4255.71;92.71;82.86;100.434;12.1056
4322.14;112.44;82.86;100.434;12.6174
4140.12;96.95;82.86;100.434;13.3164
3895.66;65.01;82.86;100.434;13.2111
3589.07;51.87;82.86;100.434;16.4892
3775.22;34.32;82.86;100.434;14.8195
3716.8;31.39;82.86;100.434;15.4598
3663.67;25.32;82.86;100.434;12.4415
3292.23;25.17;82.86;100.434;15.4445
3300.17;32.65;82.86;100.434;12.2884
3474.57;47.68;82.86;100.434;15.0803
3598.6;85.74;82.86;100.434;13.925
4301.66;104.73;82.86;100.434;15.5075
4456.75;179.44;82.86;100.434;12.7855
4826.24;204.57;82.86;100.434;14.2154
4582.88;108.55;82.86;100.434;13.4324
4572.29;87.29;82.86;100.434;6.9302
4518.6;79.2;82.86;100.434;6.8225
4543.66;71.99;82.86;100.434;7.5205
4557.6;65.17;82.86;100.434;7.4157
4567.83;68.72;82.86;100.434;7.2978
4553.18;63.65;82.86;100.434;6.7003
4492.28;52.76;82.86;100.434;6.8041
4240.63;65.04;82.86;100.434;6.7206
4001.69;94.95;82.86;100.434;11.2149
4069.38;102.27;82.86;100.434;13.6832
3854.15;84.45;82.86;100.434;11.4777
3707.04;69.22;82.86;100.434;12.2942
3617.91;52.54;82.86;100.434;16.356
3841.71;43.91;82.86;100.434;14.9895
3813.99;31.25;82.86;100.434;15.0305
3695.9;11.3;82.86;100.434;15.1666
3283.89;10;82.86;100.434;12.5383
3359.46;19.41;82.86;100.434;15.6086
3496.65;45.58;82.86;100.434;15.27
3719.83;66.61;82.86;100.434;14.4642
4374.15;86.2;82.86;100.434;14.2646
4813.63;121.97;82.86;100.434;14.1697
5122.76;131.98;82.86;100.434;13.7872
4578.63;88.36;82.86;100.434;12.1776
4485.67;78.02;82.86;100.434;7.1658
4300.19;54.93;82.86;100.434;7.0741
4180.43;38;82.86;100.434;7.4701
4170.58;36.61;82.86;100.434;7.2576
4116.31;35.82;82.86;100.434;6.7783
4155.16;35.1;82.86;100.434;7.3413
4158.31;35.59;82.86;100.434;6.2985
4174.85;35.55;82.86;100.434;6.6812
4284.53;38.29;82.86;100.434;12.5564
4146.32;28.08;82.86;100.434;13.6586
3815.36;8.68;82.86;100.434;14.2746
3556.99;0.01;82.86;100.434;14.9578
3294.17;-0.97;82.86;100.434;13.0065
3420.47;-2.42;82.86;100.434;16.1844
3429.84;-2.45;82.86;100.434;17.2738
3338.9;-2.09;82.86;100.434;17.5607
3093.61;-2.06;82.86;100.434;14.5286
3107.85;-2.45;82.86;100.434;12.8958
3287.92;-0.98;82.86;100.434;14.5777
3516.23;0.23;82.86;100.434;17.5981
4359.08;23.25;82.86;100.434;16.0068
4601.94;53.71;82.86;100.434;9.613
4787.13;66.03;82.86;100.434;15.3914
4383.89;40.01;82.86;100.434;10.7533
4407.79;31.47;82.86;100.434;7.6154
4423.55;22;82.86;100.434;7.7742
4357.34;13.86;82.86;100.434;6.7444
4367.33;10.94;82.86;100.813;7.0972
4490.74;10;82.86;100.813;6.6675
4540.13;7.8;82.86;100.813;7.4159
4690.23;10.94;82.86;100.813;6.6602
4560.31;30.42;82.86;100.813;6.8548
4419.59;57.25;82.86;100.813;11.7595
4168.57;67.99;82.86;100.813;14.0852
3636.97;58.63;82.86;100.813;13.1655
3340.25;31.45;82.86;100.813;12.3177
3095.85;5.22;82.86;100.813;14.3646
3330.96;-0.08;82.86;100.813;12.9724
3359.8;-1.04;82.86;100.813;15.0638
3280.52;-2.7;82.86;100.813;14.5631
3015.19;-0.05;82.86;100.813;13.9697
3124.27;0;82.86;100.813;17.0431
3297.38;4.09;82.86;100.813;14.7008
3667.22;34.92;82.86;100.813;14.2158
4400.96;75.03;82.86;100.813;15.0378
4458.79;86.29;82.86;100.813;13.6751
4441.56;85.51;82.86;100.813;13.3561
3998.4;81.04;82.86;100.813;11.4063
4066.29;37.87;82.86;100.813;7.4155
3970.57;33.93;82.86;100.813;6.578
3912.31;29.78;82.86;100.813;6.7389
3954.25;29.35;82.86;98.744;7.2903
3980.37;29.96;82.86;98.744;6.9315
4028.83;30.01;82.86;98.744;6.4829
4109.25;30.44;82.86;98.744;6.7599
4132.79;38.02;82.86;98.744;7.4411
4229.63;68.01;82.86;98.744;11.4942
4275.96;78.48;82.86;98.744;11.4601
3794.19;42.74;82.86;98.744;13.4178
3561.88;38.69;82.86;98.744;13.0393
3174.38;38.09;82.86;98.744;15.3035
3279.88;34.98;82.86;98.744;16.499
3281.3;34.17;82.86;98.744;14.7328
3320.93;32.61;82.86;98.744;13.2286
3119.64;31.77;82.86;98.744;16.1201
3293.44;38.43;82.86;98.744;15.5142
3590.91;42;82.86;98.744;15.4961
3838.11;42.07;82.86;98.744;14.0992
4440.95;80.45;82.86;98.744;13.4411
4702.24;97;82.86;98.744;11.6935
4744.3;107.63;82.86;98.744;13.2225
4363.4;105.27;82.86;98.744;12.7727
4209.04;60.05;82.86;98.744;6.8443
4156.15;25.74;82.86;98.744;6.4341
4045.2;19.57;82.86;98.744;6.4272
3990.61;17.15;82.86;103.21;6.0714
4032.83;16.18;82.86;103.21;6.2403
4156.06;26.07;82.86;103.21;5.5171
4185.18;59.98;82.86;103.21;5.6415
4326.99;80.02;82.86;103.21;5.7523
4510.36;70.01;82.86;103.21;9.2872
4982.23;70.02;82.86;103.21;10.7297
5288.83;59.92;82.86;103.21;12.4682
5280.53;58.07;82.86;103.21;11.1941
5084.95;36.5;82.86;103.21;13.5118
5284.1;30.2;82.86;103.21;11.8871
5134.96;24.33;82.86;103.21;12.6822
4923.98;14.53;82.86;103.21;13.4748
4589.9;13.34;82.86;103.21;12.5923
4507.38;25.4;82.86;103.21;14.0886
4421.74;30.01;82.86;103.21;11.2622
4456.08;77.46;82.86;103.21;12.5243
5002.76;95.65;82.86;103.21;10.8876
5137.71;121.92;82.86;103.21;10.6281
5102.47;132.15;82.86;103.21;12.135
4608.34;110.83;82.86;103.21;10.6525
4513;88.09;82.86;103.21;5.6769
4394.13;81.59;82.86;103.21;6.2556
4350.98;90.58;82.86;103.21;5.8686
4322.79;84.82;82.86;101.49;5.6107
4262.25;83.52;82.86;101.49;6.3728
4240.44;80.49;82.86;101.49;6.3554
4241.15;74.74;82.86;101.49;6.1533
4369.9;71.13;82.86;101.49;5.778
4500.14;61.75;82.86;101.49;10.0635
4793.98;51.74;82.86;101.49;10.262
4894.27;37.18;82.86;101.49;10.4226
4882.91;25.63;82.86;101.49;11.5671
4625.85;9.33;82.86;101.49;12.0848
4842.38;3.59;88.79;101.49;12.0114
4846.09;3.18;90.77;101.49;12.2927
4810.24;1.94;90.77;101.49;13.5861
4502.59;1.9;90.77;101.49;12.6558
4441.23;4.27;90.77;101.49;14.3782
4546.68;4.9;90.77;101.49;13.0566
4752.47;32;90.77;101.49;11.3885
5242.09;86.9;90.77;101.49;12.0985
5301.3;96.65;90.77;101.49;11.2583
5156.84;113.17;90.77;101.49;12.86
4723.15;108.08;90.77;101.49;11.0256
4616.82;86;90.77;101.49;5.384
4561.87;85.73;90.77;101.49;5.776
4455.15;26.92;90.77;101.49;5.9552
4393.96;25.74;90.77;93.875;6.7726
4408.4;25.16;90.77;93.875;7.1592
4539.57;24.95;90.77;93.875;6.2665
4585.24;27.89;90.77;93.875;7.0331
4665.65;74.02;90.77;93.875;7.1008
4893.06;104.52;90.77;93.875;12.6285
5122.87;130.26;90.77;93.875;10.5709
4942.79;100.46;90.77;93.875;12.8556
4698.11;85.67;90.77;93.875;12.9807
4567.61;71.92;90.77;93.875;17.0542
4877.26;64.27;90.77;93.875;15.8561
4797.79;64.17;90.77;93.875;13.7975
4624.4;60.87;90.77;93.875;15.3399
4051.76;59.91;90.77;93.875;15.9632
3856.18;68.19;90.77;93.875;15.8301
3744.94;81.92;90.77;93.875;14.178
3894.59;91.12;90.77;93.875;14.058
4639.49;90.1;90.77;93.875;14.5082
4836.61;127.28;90.77;93.875;14.8395
4808.63;132.05;90.77;93.875;12.3493
4343.67;100.89;90.77;93.875;11.4856
4283.12;49.99;90.77;93.875;6.6755
4156;35.15;90.77;93.875;6.9981
4196.74;132.03;90.77;93.875;6.9776
4327.19;79.16;90.77;93.875;6.8092
4405.59;77.23;90.77;93.875;7.4991
4341.3;79.91;90.77;93.875;6.9499
4123.43;86;90.77;93.875;6.5503
3938.99;85.99;90.77;93.875;7.0595
4004.56;114.24;90.77;93.875;12.2781
4078.54;209.05;90.77;93.875;10.535
3677.1;112.66;90.77;93.875;11.9183
3394.45;91.75;90.77;93.875;10.7297
3012.06;82.62;90.77;93.875;13.3768
3149.32;69.91;90.77;93.875;15.253
3051.79;55.31;90.77;93.875;12.9306
3049.54;70.79;90.77;93.875;16.733
2869.31;66.06;90.77;93.875;16.0681
2798.4;74.66;90.77;93.875;14.941
2744.29;83.9;90.77;93.875;13.5967
2930.76;91.15;90.77;93.875;13.4102
3796.9;106.14;90.77;93.875;15.7744
4070.43;136.01;90.77;93.875;12.2141
4139.23;151.84;90.77;93.875;13.5673
3869.84;121.66;90.77;93.875;12.4891
3995.28;101.53;90.77;93.875;7.1574
4073.31;86.69;90.77;93.875;7.1478
3944.93;86.8;90.77;93.875;6.8827
3960.93;86.79;90.77;94.918;6.6032
3981.11;79.63;90.77;94.918;7.1543
3991.35;81.46;90.77;94.918;7.5873
3860.55;81.97;90.77;94.918;6.8417
3699.06;89.63;90.77;94.918;6.7125
3703.65;223.01;90.77;94.918;13.8222
3681.72;298.55;90.77;94.918;9.4661
3522.24;105.93;90.77;94.918;14.6296
3347.14;90.52;90.77;94.918;14.0564
3035.41;83.66;90.77;94.918;11.4477
3373.09;149.09;90.77;94.918;19.7022
3566.9;91.71;90.77;94.918;12.755
3636.07;86.79;90.77;94.918;15.3548
3515.71;66.36;90.77;94.918;17.849
3550.68;68.53;90.77;94.918;12.0123
3685.97;122.27;90.77;94.918;12.8145
3921.48;143.78;90.77;94.918;15.8215
4532.48;224.78;90.77;94.918;16.6573
4598.62;187.7;90.77;94.918;12.3902
4436.28;179.92;90.77;94.918;13.2325
3860;190;90.77;94.918;12.3282
3780.18;232.34;90.77;94.918;7.2026
3691.44;168.02;90.77;94.918;6.7499
3571.87;89.44;90.77;94.918;7.3661
3474.69;90.05;90.77;88;6.9286
3376.94;84.73;90.77;88;7.655
3336.41;84.93;90.77;88;7.2566
3203.72;91.53;90.77;88;6.81
3098.47;93.07;90.77;88;7.1539
3049.87;91.91;90.77;88;14.5916
3306.37;180.03;90.77;88;9.7993
3408.4;85.4;90.77;88;13.7595
3293.76;85.39;90.77;88;15.2706
3041.37;20.01;90.77;88;14.9876
3185.59;84.77;90.77;88;14.6697
3070.15;26.23;90.77;88;15.4009
2767.71;19.15;90.77;88;16.5308
2258.28;4.6;90.77;88;15.4294
2153.12;50.1;90.77;88;16.1442
